particle,time,energy,r,potential,impact parameter,v0
0,20896.235030434284,19999.999999999985,1975384821428571.8,-67199.99999999999,1078564888575731.6,200.0
0,21481.670180767815,20000.329341369914,1967933671575421.0,-67429.75315182465,1078564888575731.6,200.0
0,22083.507056806713,20001.35858634868,1960264951116914.0,-67665.64749851171,1078564888575731.6,200.0
0,22702.205174188315,20003.15316775882,1952372084637295.8,-67907.82682124025,1078564888575731.6,200.0
0,23338.23692247677,20005.78361871044,1944248287801547.5,-68156.43603465617,1078564888575731.6,200.0
0,23992.087925843178,20009.325971360187,1935886560429008.2,-68411.62089962413,1078564888575731.6,200.0
0,24664.25741385019,20013.862189274863,1927279679357019.8,-68673.52768986202,1078564888575731.6,200.0
0,25355.25860262473,20019.480636564287,1918420191094361.8,-68942.30280622395,1078564888575731.6,200.0
0,26065.61908670962,20026.276587292916,1909300404265557.5,-69218.09233151386,1078564888575731.6,200.0
0,26795.881241894,20034.352779053268,1899912381848743.8,-69501.04151771104,1078564888575731.6,200.0
0,27546.602639328394,20043.82001501933,1890247933211772.2,-69791.29419631348,1078564888575731.6,200.0
0,28318.356471243354,20054.797819272833,1880298605953494.8,-70088.9921011667,1078564888575731.6,200.0
0,29111.731988593485,20067.415150738845,1870055677560074.0,-70394.27409158248,1078564888575731.6,200.0
0,29927.33495096395,20081.81118168129,1859510146889450.2,-70707.2752617424,1078564888575731.6,200.0
0,30765.78808908102,20098.136147398167,1848652725501194.5,-71028.12592028135,1078564888575731.6,200.0
0,31627.73158028065,20116.552274536632,1837473828853754.5,-71356.95042150319,1078564888575731.6,200.0
0,32513.82353729778,20137.234796344725,1825963567396882.0,-71693.86582681972,1078564888575731.6,200.0
0,33424.7405107503,20110.76891982807,1814113462465786.0,-72038.92677564752,1078564888575731.6,200.0
0,34361.178005699396,20084.66685844904,1801914946495451.5,-72392.17005031598,1078564888575731.6,200.0
0,35323.851012683925,20059.03303109204,1789357534106801.5,-72753.66915922816,1078564888575731.6,200.0
0,36313.49455363045,20033.984587674728,1776430430198786.8,-73123.48182112677,1078564888575731.6,200.0
0,37330.86424305907,20009.653016170516,1763122523639061.0,-73501.64727330564,1078564888575731.6,200.0
0,38376.73686501157,19986.185984013326,1749422381373656.2,-73888.18319130185,1078564888575731.6,200.0
0,39451.910966143,19963.74945323485,1735318243071964.2,-74283.0821609627,1078564888575731.6,200.0
0,40557.20746542943,19942.530116080612,1720798016444388.0,-74686.30763393223,1078564888575731.6,200.0
