particle,time,energy,r,potential,impact parameter,v0
0,185382.20536208036,6050.000000000029,1975384821428571.8,-67199.99999999999,4817974012886036.0,110.0
0,190575.92849484697,6044.300342711955,1931019115738536.5,-67620.26020717662,4817974012886036.0,110.0
0,195915.1605232883,6026.331101325297,1886232308190996.2,-68088.78323856062,4817974012886036.0,110.0
0,201403.9780680049,5994.701658064354,1841121401547268.8,-68609.71953713355,4817974012886036.0,110.0
0,207046.57196141605,5947.905521211345,1795803110815724.2,-69187.28804597647,4817974012886036.0,110.0
0,212847.25044755166,5884.320145759761,1750417278535883.5,-69825.6431733243,4817974012886036.0,110.0
0,218810.44247149065,5802.211259610907,1705130816844338.5,-70528.67858708177,4817974012886036.0,110.0
0,224940.70106095684,5699.743718839134,1660142204751855.2,-71299.74700667632,4817974012886036.0,110.0
0,231242.70680265882,5575.001547918131,1615686533455774.2,-72141.27115294436,4817974012886036.0,110.0
0,237721.2714160141,5426.020549044217,1572041030453179.0,-73054.21835180341,4817974012886036.0,110.0
0,244381.34142700973,4851.772504700464,1529736375306001.8,-74033.34295572234,4817974012886036.0,110.0
0,251228.00194497657,4236.258928333729,1489403364743151.5,-75068.00777440189,4817974012886036.0,110.0
0,258266.4805451856,3586.8320427047584,1451552437932308.8,-76145.7554939341,4817974012886036.0,110.0
0,265502.15126021486,2914.483639155733,1416758091284159.0,-77248.0877512733,4817974012886036.0,110.0
0,272940.5386831414,2234.096566438995,1385655139311281.0,-78349.49600780677,4817974012886036.0,110.0
0,280587.3221856877,1564.1121541248867,1358928658394398.2,-79416.95419601988,4817974012886036.0,110.0
0,288448.3402545511,925.2711870080093,1337295770576386.2,-80410.25570799186,4817974012886036.0,110.0
0,296529.59494920814,338.1297069615248,1321477991167583.8,-81283.58893749471,4817974012886036.0,110.0
0,304837.25648462796,-180.72729676330346,1312164165921685.2,-81988.6070833322,4817974012886036.0,110.0
0,313377.6679423579,-623.4045398535673,1309966078424675.2,-82478.91022178426,4817974012886036.0,110.0
0,322157.35011361033,-995.3669990808849,1315371276852770.0,-82715.36126156755,4817974012886036.0,110.0
0,331183.00647802826,-1318.5328425807675,1328699805142211.8,-82671.17592646636,4817974012886036.0,110.0
0,340461.52832193894,-1631.1230725367059,1350072388268961.8,-82335.52206617223,4817974012886036.0,110.0
1,237721.2714160141,6050.0,1975384821428571.8,-67199.99999999999,5159196210431296.0,110.0
1,244381.34142700973,6041.318348779736,1922915230719715.5,-67840.0368226386,5159196210431296.0,110.0
1,251228.00194497657,6013.964928358706,1870486427427890.2,-68552.29579665195,5159196210431296.0,110.0
1,258266.4805451856,5965.8816042129765,1818323501422897.8,-69341.19148846494,5159196210431296.0,110.0
1,265502.15126021486,5894.899936720452,1766695326474915.5,-70210.20686722925,5159196210431296.0,110.0
1,272940.5386831414,5798.774947977072,1715921701025841.0,-71161.2803693718,5159196210431296.0,110.0
1,280587.3221856877,5675.238663685843,1666381044904763.0,-72193.98093053319,5159196210431296.0,110.0
1,288448.3402545511,5522.079784736925,1618518276367905.8,-73304.43727490575,5159196210431296.0,110.0
1,296529.59494920814,5337.256506192425,1572852198682838.5,-74484.01068556019,5159196210431296.0,110.0
1,304837.25648462796,5119.049187164128,1529981320136477.5,-75717.75023948919,5159196210431296.0,110.0
1,313377.6679423579,4866.257380596595,1490586528564330.2,-76982.75757427549,5159196210431296.0,110.0
1,322157.35011361033,4578.44049012613,1455428510667577.0,-78246.72074581055,5159196210431296.0,110.0
1,331183.00647802826,4256.191909720714,1425337410819983.2,-79467.04162442188,5159196210431296.0,110.0
1,340461.52832193894,3901.422585058739,1401192245657765.5,-80591.1305805482,5159196210431296.0,110.0
