particle,time,energy,r,potential,impact parameter,v0
0,46565.90462923326,5618.0,1975384821428571.8,-67199.99999999999,6258659365054128.0,106.0
0,47870.50889585484,5618.733381604441,1967949090273943.2,-67399.60507524655,6258659365054128.0,106.0
0,49211.66334454696,5621.016836839568,1960359588764826.2,-67600.84729083278,6258659365054128.0,106.0
0,50590.391976107494,5624.981252693062,1952616607603904.8,-67803.495620805,6258659365054128.0,106.0
0,52007.74748004512,5630.765708735635,1944720854469364.0,-68007.2933041946,6258659365054128.0,106.0
0,53464.812038332464,5638.517848802381,1936673503467412.8,-68211.95594158859,6258659365054128.0,106.0
0,54962.69815167431,5648.3942491833,1928476249497437.8,-68417.16950760804,6258659365054128.0,106.0
0,56502.549488927056,5660.560778654777,1920131367980338.8,-68622.58828674375,6258659365054128.0,106.0
0,58085.54176031472,5675.192944690745,1911641780434878.8,-68827.83274325063,6258659365054128.0,106.0
0,59712.88361510949,5692.47621902659,1903011126421785.2,-69032.48733978064,6258659365054128.0,106.0
0,61385.81756446163,5712.606334396623,1894243842410308.8,-69236.09832424589,6258659365054128.0,106.0
0,63105.620930084966,5735.789542692844,1885345248156222.5,-69438.1715101899,6258659365054128.0,106.0
0,64873.60681951825,5762.24282298531,1876321641212747.2,-69638.17008284351,6258659365054128.0,106.0
0,66691.12512871357,5792.194025753095,1867180400225171.2,-69835.51247123063,6258659365054128.0,106.0
0,68559.56357270964,5825.88193728897,1857930097684469.0,-70029.5703363098,6258659365054128.0,106.0
0,70480.34874518366,5863.556245516287,1848580622832492.0,-70219.66673637852,6258659365054128.0,106.0
0,72454.94720768661,5905.477385369435,1839143315418879.5,-70405.07454397471,6258659365054128.0,106.0
0,74484.86660939513,5951.916238410529,1829631111004073.2,-70585.01520343196,6258659365054128.0,106.0
0,76571.65683823434,6003.153657460774,1820058698479716.2,-70758.65793517891,6258659365054128.0,106.0
0,78716.9112042524,6059.479782715149,1810442690432197.5,-70925.11951185061,6258659365054128.0,106.0
0,80922.26765614563,6121.193111062792,1800801806901246.0,-71083.46475225365,6258659365054128.0,106.0
0,83189.41003187059,6188.599275201588,1791157072976129.2,-71232.70790197975,6258659365054128.0,106.0
0,85520.06934428902,6262.009483636124,1781532030519184.5,-71371.81509361665,6258659365054128.0,106.0
0,87916.0251028354,6341.738566891552,1771952964100482.0,-71499.708104392,6258659365054128.0,106.0
0,90379.10667221106,6428.102569385839,1762449140958204.0,-71615.26965371588,6258659365054128.0,106.0
0,92911.19466914417,6521.415820569397,1753053064455159.5,-71717.35050604145,6258659365054128.0,106.0
0,95514.22239828143,6621.987413463139,1743800740070776.8,-71804.77866376912,6258659365054128.0,106.0
0,98190.17732831009,6730.1170139436435,1734731952437656.8,-71876.3709480146,6258659365054128.0,106.0
0,100941.10260943102,6846.0899205439055,1725890551290812.8,-71930.94726863164,6258659365054128.0,106.0
