particle,time,energy,r,potential,impact parameter,v0
0,119142.86639535036,14112.000000000015,1975384821428571.8,-67199.99999999999,3412656315721839.5,168.0
0,122480.80845992522,14119.463891639316,1946044689828174.0,-67656.06900995065,3412656315721839.5,168.0
0,125912.2673045096,14142.901074959576,1916219347678285.8,-68086.56345586007,3412656315721839.5,168.0
0,129439.8629230931,14183.972612643978,1885947667654342.8,-68486.84835474493,3412656315721839.5,168.0
0,133066.28871219646,14244.4666456681,1855277522323518.0,-68851.82713592982,3412656315721839.5,168.0
0,136794.3135273409,14326.301037692348,1824267224830559.8,-69175.93426694874,3412656315721839.5,168.0
0,140626.78379712935,14431.523468285246,1792987175399925.8,-69453.14362746896,3412656315721839.5,168.0
0,144566.625696557,14562.307933321135,1761521733537008.8,-69676.99959433476,3412656315721839.5,168.0
0,148616.84738120958,14720.94631405054,1729971332720112.0,-69840.67983270541,3412656315721839.5,168.0
0,152780.5412840577,14877.384332521018,1698451397548838.2,-69991.27845456624,3412656315721839.5,168.0
0,157060.88647659603,14978.095611908851,1667075756286322.2,-70216.0574087057,3412656315721839.5,168.0
0,161461.1510961327,15020.224043467068,1635967472024373.2,-70518.3549989513,3412656315721839.5,168.0
0,165984.69484108573,15001.60340197914,1605267571273387.5,-70899.85304737753,3412656315721839.5,168.0
0,170634.97153618548,14920.028145427743,1575137036380378.8,-71361.68785319274,3412656315721839.5,168.0
0,175415.53176954575,14797.961842363322,1545758808646613.2,-71879.57362777265,3412656315721839.5,168.0
0,180330.0256036147,14661.185869176217,1517339722613799.0,-72424.95861102612,3412656315721839.5,168.0
0,185382.20536208036,14508.996069726578,1490112238430315.2,-72994.60999297872,3412656315721839.5,168.0
0,190575.92849484697,14340.783452359727,1464335791511212.8,-73583.80076388826,3412656315721839.5,168.0
0,195915.1605232883,14156.093653956908,1440297526146529.2,-74186.02048947552,3412656315721839.5,168.0
0,201403.9780680049,13954.679810472531,1418312128356572.5,-74792.72168481498,3412656315721839.5,168.0
0,207046.57196141605,13736.56171017437,1398720433645572.8,-75393.1260573578,3412656315721839.5,168.0
0,212847.25044755166,13502.088913624859,1381886472912072.5,-75974.140221684,3412656315721839.5,168.0
0,218810.44247149065,13252.00403542076,1368192654379768.5,-76520.4380678651,3412656315721839.5,168.0
0,224940.70106095684,12987.500790534366,1358032881585310.0,-77014.7659704013,3412656315721839.5,168.0
0,231242.70680265882,12710.270022959463,1351803591864346.0,-77438.51221537142,3412656315721839.5,168.0
0,237721.2714160141,12422.526194938124,1349892965506380.8,-77772.54977114139,3412656315721839.5,168.0
0,244381.34142700973,12127.007204998634,1352668876434662.8,-77998.31271203505,3412656315721839.5,168.0
0,251228.00194497657,11826.942288418737,1360466474323522.2,-78099.00914824994,3412656315721839.5,168.0
0,258266.4805451856,11525.986178062827,1373576525382678.5,-78060.82257353203,3412656315721839.5,168.0
0,265502.15126021486,11228.122230982888,1392235712340474.5,-77873.92764141559,3412656315721839.5,168.0
0,272940.5386831414,10937.541947266247,1416619950453578.5,-77533.1598428208,3412656315721839.5,168.0
0,280587.3221856877,10658.51207006503,1446841420065390.2,-77038.23354304963,3412656315721839.5,168.0
0,288448.3402545511,10395.242262569649,1482949517517852.5,-76393.48599830823,3412656315721839.5,168.0
0,296529.59494920814,10151.765753365515,1524935401226367.8,-75607.21182630792,3412656315721839.5,168.0
0,304837.25648462796,9931.842584846643,1572739379661135.0,-74690.71768675176,3412656315721839.5,168.0
0,313377.6679423579,9738.891032296495,1626260137102278.8,-73657.25507927398,3412656315721839.5,168.0
0,322157.35011361033,9575.948457161765,1685364745541155.2,-72520.97917897998,3412656315721839.5,168.0
0,331183.00647802826,9445.659238976907,1749898534659452.0,-71296.04453337696,3412656315721839.5,168.0
0,340461.52832193894,9350.285026013225,1819694120746887.2,-69995.90031674743,3412656315721839.5,168.0
