particle,time,energy,r,potential,impact parameter,v0,v
0,44062.38941279583,205793.20124999993,1975384821428571.8,-67199.99999999999,1075326935492118.8,641.55,738.9089270674701
0,50590.391976107494,205793.20069194637,1841905460803754.5,-71901.49646232907,1075326935492118.8,641.55,745.2445198111495
0,58085.54176031472,205793.19853729816,1690784940593324.5,-77654.35061479625,1075326935492118.8,641.55,752.924364265222
0,66691.12512871357,205793.19373259728,1521460008539825.8,-84745.48549944651,1075326935492118.8,641.55,762.2843029107235
0,76571.65683823434,205793.1845362094,1335653032608986.0,-93498.33071961947,1075326935492118.8,641.55,773.6814787182499
0,87916.0251028354,205793.16807228062,1141097316165467.0,-104077.69182814125,1075326935492118.8,641.55,787.2367622264878
0,100941.10260943102,205793.16389163162,961152567706493.8,-115610.09942158932,1075326935492118.8,641.55,801.7521603503428
0,115895.8925189068,205793.23226501976,854058854265469.1,-123548.54667909807,1075326935492118.8,641.55,811.5932219333991
0,133066.28871219646,205793.30203981948,911074113567582.8,-119205.74482626862,1075326935492118.8,641.55,806.2245926118703
0,152780.5412840577,205793.3845230008,1168550699129659.5,-102479.96316603746,1075326935492118.8,641.55,785.2048747798733
0,175415.53176954575,205793.47267787263,1582061668080662.5,-82120.73051950958,1075326935492118.8,641.55,758.8335828063782
0,201403.9780680049,205796.03863181153,2108910043588607.8,-62945.24529558131,1075326935492118.8,641.55,733.1320262100038
0,231242.70680265786,205796.03863181145,2733001211166067.5,-48571.460362932805,1075326935492118.8,641.55,713.2566144029009
0,265502.15126021486,205796.0386318115,3456150093931294.0,-38408.592333154294,1075326935492118.8,641.55,698.8628348466755
0,304837.25648462796,205796.0386318114,4287288580736076.0,-30962.660315534238,1075326935492118.8,641.55,688.126004373248
1,58085.54176031472,205793.20124999993,1975384821428571.8,-67199.99999999999,1661653085215557.0,641.55,738.9089270674701
1,66691.12512871357,205793.2004730443,1842864560105309.0,-71866.51655658317,1661653085215557.0,641.55,745.197580551128
1,76571.65683823434,205793.19772616104,1704130067023939.8,-77126.03857167404,1661653085215557.0,641.55,752.2223558201857
1,87916.0251028354,205793.1919835385,1568036334156348.2,-82719.16475044069,1661653085215557.0,641.55,759.6214277309181
1,100941.10260943102,205793.1821688987,1452135990727922.0,-87879.38624072676,1661653085215557.0,641.55,766.3844575793868
1,115895.8925189068,205793.16779602278,1386915013056373.5,-90967.5060383497,1661653085215557.0,641.55,770.4033668596893
1,133066.28871219646,205793.16517406097,1414104984415480.5,-89662.81979039276,1661653085215557.0,641.55,768.7079874236429
1,152780.5412840577,205793.19124105622,1570180143507454.5,-82627.37181315056,1661653085215557.0,641.55,759.5005767663469
1,175415.53176954575,205793.22239087062,1866919255425029.2,-70995.04190864845,1661653085215557.0,641.55,744.0272364631809
1,201403.9780680049,205793.3655896823,2295249213984326.5,-57835.05302658018,1661653085215557.0,641.55,726.1245328678305
