particle_id,x,y,vx,vy,time,energy,energy error
0,-778749946305.2487,-6380301335.06814,-1069.1814932749433,-8.453930832346346,11081239813.408297,-32585.455870074336,-1.0477378964424133e-09
0,-3330412219677.678,-26524243730.39592,-961.946573712174,-7.5896621145574015,13632903284.319042,-33563.9901710939,2.3283064365386963e-10
0,-6271675166668.256,-49725807667.70681,-916.6677304269718,-7.229940984854763,16772135166.203262,-33563.006150021625,4.656612873077393e-10
0,-9743785113124.07,-77108598394.21585,-883.7810788290177,-6.969459769504933,20634234114.824,-33562.47464381909,-1.1641532182693481e-10
1,-1314702400516.9116,-4646307697.568784,-1038.954204863028,-3.5205187188274127,20634234114.824,-32895.73334644304,2.3283064365386963e-10
0,-13874352387504.293,-109680390237.58498,-856.4890956907277,-6.753602165011467,25385653841.099422,-33562.0967227802,-1.1641532182693481e-10
1,-5883296209195.219,-20093648727.497047,-920.7080733435032,-3.11075924903482,25385653841.099422,-34169.60480640753,4.656612873077393e-10
0,-18806652582882.426,-148571301981.60025,-832.2836183405934,-6.562319281632073,31231177147.357983,-33561.80340027966,-3.4924596548080444e-10
1,-11111432984141.47,-37753195925.204216,-873.0673375329619,-2.948514002448468,31231177147.357983,-34168.72936957638,4.656612873077393e-10
0,-24708117144849.81,-195101504027.87787,-809.9492862014429,-6.385922531935302,38422741920.10384,-33561.563640634646,-1.1641532182693481e-10
1,-17256768020520.55,-58504803335.82854,-838.4990886307213,-2.831199776849559,38422741920.10384,-34168.282495850406,3.4924596548080444e-10
0,-31776710114661.72,-250831689411.88403,-788.7995889374492,-6.218948747692584,47270299473.28769,-33561.36095685844,-4.729372449219227e-10
1,-24540981674952.19,-83098376739.78609,-809.7863158696246,-2.7339192349655166,47270299473.28769,-34167.96831072576,-1.1641532182693481e-10
0,-40247333221867.86,-317613636621.7992,-768.4053625353466,-6.057986955887403,58155173228.93479,-33561.18559133966,-2.3283064365386963e-10
1,-33209616162489.89,-112363233013.6312,-784.2825938933295,-2.647596434333784,58155173228.93479,-34167.726057686785,1.1641532182693481e-10
0,-50398869934190.16,-397645766307.0054,-748.4776984042874,-5.900743139812246,71546493484.7427,-33561.031305957295,-5.238689482212067e-10
1,-43547228242298.03,-147259995685.428,-760.7078716529362,-2.56785508291198,71546493484.7427,-34167.52902578027,1.1641532182693481e-10
0,-62562142161338.06,-493535874829.49365,-728.8104155241361,-5.745581459732566,88021416595.41045,-33560.89387086488,-2.9103830456733704e-10
1,-55887913355143.45,-188916309039.6712,-738.3386061191043,-2.4922264836700814,88021416595.41045,-34167.36309359124,-3.4924596548080444e-10
0,-77128945774065.03,-608372363437.24,-709.2489589729787,-5.591276519866404,108290000000.00012,-33560.7702795107,1.7462298274040222e-10
1,-70625377612210.62,-238660897941.3752,-716.7211511222727,-2.4191650758991305,108290000000.00012,-34167.21992929402,1.7462298274040222e-10
