particle_id,x,y,vx,vy,time,energy,energy error
0,-579440428631.399,-41353554064.84929,-1207.877671407651,-84.55363974069492,5950978123.004202,116590.88325390372,2.473825588822365e-10
0,-2168478917795.5444,-152530509130.82037,-1129.6925073329812,-79.0214442778095,7321302540.51978,116290.67442881502,-1.1641532182693481e-10
0,-4038198633595.5615,-283305491755.9046,-1092.268222499758,-76.39281188488226,9007169877.270834,116291.67269762512,1.1641532182693481e-10
0,-6273246778380.7295,-439618204243.5644,-1064.9587749119023,-74.47802444115064,11081239813.408297,116292.26586163604,1.4551915228366852e-11
0,-8960086524684.39,-627518794566.3574,-1042.333761828636,-72.8930224752423,13632903284.319042,116292.69181646,-2.1827872842550278e-10
0,-12199226846183.238,-854036982421.8462,-1022.3440262658344,-71.49333157349719,16772135166.203262,116293.02405911486,1.1641532182693481e-10
0,-16110534719205.057,-1127555265830.3777,-1003.988504182088,-70.20848824097267,20634234114.824,116293.29621682096,1.3096723705530167e-10
0,-20838076877567.24,-1458147952052.276,-986.7012155499684,-68.99869541007988,25385653841.099422,116293.52633115085,2.3283064365386963e-10
0,-26555473324076.61,-1857955673340.4463,-970.1300563943136,-67.8392127617615,31231177147.357983,116293.72514395708,-1.0186340659856796e-10
0,-33472142341993.133,-2341622142940.2285,-954.0405373412292,-66.7135729571966,38422741920.10384,116293.89954595757,1.1641532182693481e-10
0,-41840705193072.76,-2926811962914.468,-938.268242621248,-65.61023450547657,47270299473.28769,116294.0542167867,3.4924596548080444e-10
0,-51965810752016.61,-3634827702669.839,-922.6930768107436,-64.52076992157117,58155173228.93479,116294.19248385984,-2.3283064365386963e-10
0,-64214665150062.17,-4491346190424.517,-907.2242851673424,-63.4388124611815,71546493484.7427,116294.3168060432,2.9103830456733704e-10
0,-79029591502523.4,-5527296752259.488,-891.7912296298092,-62.359407864766645,88021416595.41045,116294.42906174155,2.1827872842550278e-10
0,-96942994803730.56,-6779907628199.582,-876.3374349749122,-61.27859609614692,108290000000.00012,116294.5307280938,2.1827872842550278e-10
