particle_id,x,y,vx,vy,time,energy,energy error
0,-1108990117411.044,-4973934523.186536,-1049.7714989280146,-4.525963908603312,16772135166.203262,-31575.302377021755,3.4924596548080444e-10
0,-4876798720748.761,-21187197285.824142,-935.835654278493,-4.02425654707323,20634234114.824,-32732.46161191492,6.912159733474255e-10
0,-9200627795327.436,-39776036377.25894,-889.087493870063,-3.821709977554315,25385653841.099422,-32731.55292508076,-1.1641532182693481e-10
0,-14291381505203.576,-61656188385.53407,-855.1551224939903,-3.675177228922528,31231177147.357983,-32731.07988499408,3.4560798667371273e-10
0,-20334035271751.977,-87623964308.69528,-826.9804427746532,-3.5536999116198564,38422741920.10384,-32730.74566635047,-6.984919309616089e-10
0,-27534568588892.49,-118564830573.07166,-801.9692879145946,-3.445963098586614,47270299473.28769,-32730.487430780893,5.820766091346741e-10
0,-36132478936303.52,-155507892634.0045,-778.8660814874916,-3.346506552617388,58155173228.93479,-32730.27708787669,1.1641532182693481e-10
0,-46409746339590.16,-199664593946.2631,-756.9613409974033,-3.2522507713198374,71546493484.7427,-32730.09976093069,4.69299266114831e-10
0,-58699585366546.445,-252466378601.3882,-735.8107738653284,-3.161269961301038,88021416595.41045,-32729.94666221633,0.0
0,-73395880823212.47,-315605250704.8264,-715.1143068342212,-3.0722648479495125,108290000000.00012,-32729.81218042763,1.1641532182693481e-10
