particle_id,x,y,vx,vy,time,energy,energy error
0,-948242984781.708,-7138511405.296757,-1065.7540278505203,-7.737981963871248,13632903284.319042,-23361.62363151973,3.4924596548080444e-10
0,-4074145267718.472,-29797307799.6478,-957.4183067459984,-6.935952439788455,16772135166.203262,-24369.333037391712,4.656612873077393e-10
0,-7674665899643.27,-55875609788.12239,-911.8908871355084,-6.603811797441319,20634234114.824,-24368.39687284472,-4.656612873077393e-10
0,-11923147135354.195,-86639830465.4217,-878.8274071758151,-6.363340696489803,25385653841.099422,-24367.897569642577,1.1641532182693481e-10
0,-16975438646128.031,-123220099872.07498,-851.3863505153661,-6.164052850242444,31231177147.357983,-24367.54365856876,6.948539521545172e-10
0,-23006286016780.902,-166881993381.5157,-827.0450063667289,-5.98742921864007,38422741920.10384,-24367.269673784263,3.4924596548080444e-10
0,-30219729149638.94,-219102690264.7036,-804.5812159489083,-5.824522711961885,47270299473.28769,-24367.046213391644,-5.820766091346741e-10
0,-38856851968115.82,-281627299777.7324,-783.3045962780305,-5.670288173746486,58155173228.93479,-24366.85767544061,2.3283064365386963e-10
0,-49203531809538.35,-356525033011.8391,-762.7834454883053,-5.521574832591431,71546493484.7427,-24366.69483260915,1.7462298274040222e-10
0,-61598935919786.15,-446250732558.2605,-742.7269953805999,-5.376262603646199,88021416595.41045,-24366.55178845604,2.3283064365386963e-10
0,-76445092690084.4,-553714160731.18,-722.9275673947316,-5.232838459647136,108290000000.00012,-24366.424546316262,-2.2919266484677792e-10
