particle_id,x,y,vx,vy,time,energy,energy error
0,-1560552013751.7004,-891761827.3382361,-1029.2133304130375,-0.5624451625407405,25385653841.099422,-32968.12832155463,4.656612873077393e-10
0,-7104981015282.25,-3914361719.897095,-906.6271559203147,-0.4938476818705643,31231177147.357983,-34360.521136316354,-2.3283064365386963e-10
0,-13432282240531.97,-7359932440.719913,-858.1256975530074,-0.4672071966651213,38422741920.10384,-34359.67892386671,4.656612873077393e-10
0,-20857590453577.586,-11402147053.991102,-822.9437632133722,-0.4479538322941307,47270299473.28769,-34359.25675268227,-1.1641532182693481e-10
0,-29646829113399.14,-16186053352.952692,-793.7106789282215,-0.4319839777040484,58155173228.93479,-34358.961877552385,-3.4924596548080444e-10
0,-40092967293433.125,-21871174402.002068,-767.7296157929414,-0.4178054462462047,71546493484.7427,-34358.7349717624,4.656612873077393e-10
0,-52534380956236.67,-28641659105.734703,-743.696882065597,-0.4046992456732184,88021416595.41045,-34358.55068167375,-5.820766091346741e-11
1,-4158134036362.644,-745878479.6026267,-978.0801400468932,-0.1640443854452319,88021416595.41045,-33344.42306892655,-4.656612873077393e-10
0,-67367208678663.01,-36713045951.50398,-720.8752889745967,-0.392259674974118,108290000000.00012,-34358.39562767852,5.820766091346741e-11
1,-21752099271273.715,-3681118338.082231,-817.7796632172531,-0.1362136726499296,108290000000.00012,-35773.064777480555,-2.3283064365386963e-10
2,-4841146592466.145,-557495365.6887373,-971.7837945880484,-0.1040645620029368,108290000000.00012,-33355.28027283738,0.0
