particle_id,x,y,vx,vy,time,energy,energy error
0,-381760091841.0291,-7225302580.486335,-1111.8287719953605,-20.444275832139468,4837136619.40277,-30437.225641696947,5.820766091346741e-10
0,-1552532661039.7058,-28730231462.768272,-1016.1173714863178,-18.65648132689731,5950978123.004202,-31121.62421917799,-3.4924596548080444e-10
0,-2912802519092.509,-53701784408.68555,-973.630396425909,-17.871860047268026,7321302540.51978,-31120.46948302444,1.1641532182693481e-10
0,-4526258812039.02,-83316282855.53064,-942.7278076763693,-17.302608899821653,9007169877.270834,-31119.80770053237,2.3646862246096134e-10
0,-6453401724830.665,-118685282907.16869,-917.1034909569356,-16.831153744139474,11081239813.408297,-31119.33141676942,-2.3283064365386963e-10
0,-8763117982499.691,-161073321179.9276,-894.4126239139971,-16.413966062111044,13632903284.319042,-31118.95833450957,-5.784386303275824e-10
0,-11536586140943.363,-211970184468.74023,-873.5160932483293,-16.029948070156173,16772135166.203262,-31118.65108619933,-4.656612873077393e-10
0,-14870450973107.955,-273149317838.20825,-853.7705710252235,-15.66720194371672,20634234114.824,-31118.38970989018,6.984919309616089e-10
0,-18880151486466.67,-346728947493.9111,-834.7748886696763,-15.31831606722199,25385653841.099422,-31118.162353320226,-3.637978807091713e-12
0,-23703684044993.51,-435241153304.37,-816.2603295128899,-14.978329776241177,31231177147.357983,-31117.96142852853,3.5288394428789616e-10
0,-29505955612284.39,-541711755541.6912,-798.0366462493214,-14.643733205183093,38422741920.10384,-31117.78179024224,-2.3283064365386963e-10
0,-36483850221141.8,-669753281811.2313,-779.962872729154,-14.31192705430609,47270299473.28769,-31117.61978432571,3.4924596548080444e-10
0,-44872124698774.63,-823673146029.3922,-761.9303455727637,-13.980908600351077,58155173228.93479,-31117.472712647694,-2.9103830456733704e-10
0,-54950248943372.11,-1008599156215.0524,-743.8522227989581,-13.649077993451543,71546493484.7427,-31117.338514397383,-5.4569682106375694e-11
1,-3577337039020.868,-4176837516.377625,-986.1225846542357,-1.08235124150118,71546493484.7427,-31720.037397324224,5.820766091346741e-11
0,-67050304536465.73,-1230624439419.2236,-725.6566763294546,-13.315112526553111,88021416595.41045,-31117.21556762553,1.7826096154749393e-10
1,-18128307942853.98,-20075801652.297634,-834.8635917037238,-0.9109298729890338,88021416595.41045,-33902.19353313977,3.4924596548080444e-10
0,-81566048677795.0,-1496973747046.4397,-707.282264365033,-12.977881213928802,108290000000.00012,-31117.10256130228,-1.1641532182693481e-10
1,-34451339636917.887,-37878228109.90945,-781.4758250316015,-0.8520417856144094,108290000000.00012,-33901.501212968025,-1.1641532182693481e-10
