particle_id,x,y,vx,vy,time,energy,energy error
0,-1132306134602.9392,-135022296128.1774,-1128.7758651670938,-131.12423974512868,13632903284.319042,71815.69268544449,2.3283064365386963e-10
0,-4498130247742.197,-525662694214.076,-1038.8478480296562,-120.52706363394324,16772135166.203262,71254.3177187466,3.4924596548080444e-10
0,-8423220471820.462,-980992134452.6488,-998.0101836431188,-115.76368153360522,20634234114.824,71255.16894061095,1.1641532182693481e-09
0,-13089392711474.648,-1522211815154.0237,-968.2826933227468,-112.3042344681139,25385653841.099422,71255.64537445572,-2.3283064365386963e-10
0,-18673234129964.914,-2169820915385.5884,-943.6404889841422,-109.4397321486345,31231177147.357983,71255.9828741455,2.3283064365386963e-10
0,-25377074419548.715,-2947289479777.6807,-921.8343751705966,-106.90655601645986,38422741920.10384,71256.24343272526,3.4924596548080444e-10
0,-33440221763619.188,-3882370890980.558,-901.7701233460264,-104.57672720845324,47270299473.28769,71256.4550929796,-3.4924596548080444e-10
0,-43148420067287.1,-5008201042664.967,-882.8296661387438,-102.37805508272432,58155173228.93479,71256.63279479614,-4.0745362639427185e-10
1,-4059496951727.688,-116929879226.16232,-1066.6878563105265,-29.639672097404087,58155173228.93479,75927.80898064293,-6.984919309616089e-10
0,-54843936028838.95,-6364468911670.144,-864.6279306930915,-100.2656055556614,71546493484.7427,71256.7853942021,2.9103830456733704e-10
1,-17411037954088.633,-487326335811.5515,-958.8168344685024,-26.5837781868996,71546493484.7427,74930.08332532889,3.4924596548080444e-10
2,-4852914839804.144,-115382547250.70715,-1057.473123347463,-24.209654547516426,71546493484.7427,76984.87068688718,8.149072527885437e-10
0,-68937085043588.36,-7998753438120.884,-846.9074874843433,-98.20936067915478,88021416595.41045,71256.91855723812,3.4924596548080444e-10
1,-32794189744199.2,-913745629859.762,-913.4015220287408,-25.31579928810668,88021416595.41045,74930.6987473935,0.0
2,-21088473944380.23,-486419936391.4244,-946.456191518932,-21.616007439768698,88021416595.41045,75903.89794405649,-2.3283064365386963e-10
3,-5785403522297.755,-95513598297.4093,-1047.8955288816858,-16.62333369595483,88021416595.41045,77381.40336196334,0.0
0,-85919678836837.73,-9968083026086.996,-829.4866633684763,-96.1881482019125,108290000000.00012,71257.03612579335,-3.4924596548080444e-10
1,-50948827923595.03,-1416873401061.3577,-880.4179994288376,-24.39772163924354,108290000000.00012,74930.99826300697,-4.656612873077393e-10
2,-39755448621696.83,-912658534183.8984,-900.3407249078391,-20.555096817940555,108290000000.00012,75904.48704154778,1.1641532182693481e-10
3,-25511144243229.67,-407821429144.3849,-933.3062354854704,-14.766358572829308,108290000000.00012,76204.88863812317,5.820766091346741e-10
4,-90854223661765.44,-1987006927054.8987,-17456.90827436597,-381.4826384301232,108290000000.00012,152170514.16287118,2.9802322387695312e-08
5,-91754982126618.95,-1823117480680.892,-17629.49975578948,-350.0104604267895,108290000000.00012,155187471.0503615,0.0
