particle_id,x,y,vx,vy,time,energy,energy error
0,-1108931213539.493,-1342956985.32331,-1049.761528762292,-1.2220541770044562,16772135166.203262,-31601.81562314753,1.1641532182693481e-10
0,-4876678091270.0,-5720663556.172248,-935.8175441146562,-1.0865771051959958,20634234114.824,-32759.16674869892,3.4560798667371273e-10
0,-9200416050173.377,-10739769894.998716,-889.0674663838075,-1.0318847975852412,25385653841.099422,-32758.25803321216,-7.021299097687006e-10
0,-14291048396193.844,-16647535359.236952,-855.133725117736,-0.9923175666448656,31231177147.357983,-32757.78498553997,-3.4924596548080444e-10
0,-20333543905884.555,-23658965902.759216,-826.9578921151375,-0.9595158672987107,38422741920.10384,-32757.4507617224,-5.820766091346741e-10
0,-27533872855406.24,-32013137503.248924,-801.9456894008433,-0.9304243977228366,47270299473.28769,-32757.19252188754,-3.4924596548080444e-10
0,-36131520702940.15,-41987907150.4672,-778.8414881864733,-0.9035687648704548,58155173228.93479,-32756.982175200246,1.1641532182693481e-10
1,3124376168019.856,-27721244.66060097,1065.4219850800034,-0.0270131919158971,58155173228.93479,44863.92804149655,8.149072527885437e-10
2,3128135991744.7925,-29239902.20283981,1067.0238068288988,-0.0284759202989613,58155173228.93479,46720.644825673546,8.149072527885437e-10
0,-46408452025801.75,-53910361319.990105,-756.9357760629629,-0.8781174300850638,71546493484.7427,-32756.804844746424,-5.820766091346741e-11
1,16172485576470.707,-370691130.81807214,930.7960454745264,-0.0247273297651912,71546493484.7427,43117.375168248895,0.0
2,16200288220135.002,-390845310.0639399,932.6723714755276,-0.0260740724059738,71546493484.7427,44981.03735710966,1.1641532182693481e-10
0,-58697861628687.484,-68166984313.03229,-735.7842408596756,-0.8535503825494253,88021416595.41045,-32756.651742681453,0.0
1,31065691670378.977,-767628995.7772223,882.4100479888289,-0.0235703132602008,88021416595.41045,43118.050887650985,2.3283064365386963e-10
2,31125194807647.188,-809441843.7821095,884.3741467705369,-0.0248585209046498,88021416595.41045,44981.71187121485,2.3283064365386963e-10
3,420381251840006.7,-352446430740.98615,125499.6577876236,-105.17999399839223,88021416595.41045,7874916438.385303,0.0
0,-73393609065372.28,-85214608417.58092,-715.086795002241,-0.8295167854467148,108290000000.00012,-32756.51725762568,5.093170329928398e-11
1,48572907340091.77,-1235919356.6227846,847.6887297480682,-0.0226986506506856,108290000000.00012,43118.36519202555,-2.3283064365386963e-10
2,48672961148979.125,-1303366512.2653022,849.7216846785828,-0.0239429783370019,108290000000.00012,44982.02567914157,4.001776687800884e-10
3,2964067778391538.5,-2484284387481.0884,125498.64909981562,-105.17914739767096,108290000000.00012,7874916233.844254,0.0
