particle_id,x,y,vx,vy,time,energy,energy error
0,-2030632370874.9507,-14444295879.39889,-1044.765678959282,-7.135583300848803,31231177147.357983,3204.4078544325894,-5.820766091346741e-10
0,-9000200872616.65,-61948919264.12645,-928.9030587874242,-6.326901281783985,38422741920.10384,1994.6871177844005,3.4924596548080444e-10
0,-16988222348287.246,-116343213124.93204,-881.7514363767308,-6.003255375340929,47270299473.28769,1995.4598798374643,5.818492354592308e-10
1,-2868513796801.18,-13904110390.873896,-1025.851599681641,-4.750682974026541,47270299473.28769,3925.070879118168,-5.820766091346741e-10
0,-26386121202064.973,-180320309305.03485,-847.5317062107198,-5.769170090906621,58155173228.93479,1995.845383829088,2.3283064365386963e-10
1,-13142798180350.389,-61364232789.64463,-901.6560691205724,-4.161463787222828,58155173228.93479,2487.9981770294835,0.0
0,-37534265767128.25,-256201210283.9325,-819.1139766960603,-5.575087983139071,71546493484.7427,1996.114834744891,1.1664269550237805e-10
1,-24855904755816.32,-115408790172.5855,-852.8449502887514,-3.9342623270768766,71546493484.7427,2488.7115409151884,-3.4924596548080444e-10
0,-50810772851032.766,-346560477597.06866,-793.8804583639816,-5.40291787048208,88021416595.41045,1996.3213304097296,5.236415745457634e-10
1,-38593526548108.766,-178773779683.59952,-817.4421101589026,-3.770089817857549,88021416595.41045,2489.052903402364,0.0
0,-66654641708515.89,-454385850539.398,-770.5645161637215,-5.243932694819734,108290000000.00012,1996.4883502135635,0.0
1,-54846341586598.56,-253727044728.6307,-788.021476776706,-3.633901560036593,108290000000.00012,2489.28813067358,2.9103830456733704e-10
