particle_id,x,y,vx,vy,time,energy,energy error
0,-1106366712877.3982,-2487587519.192125,-1049.062810284125,-2.2670182245667454,16772135166.203262,-32576.18998730951,-6.984919309616089e-10
0,-4870651042528.401,-10606444138.508154,-934.8554122669436,-2.0149276902687867,20634234114.824,-33740.633846152865,1.1641532182693481e-09
0,-9189670266988.305,-19913176946.380062,-888.0497033132548,-1.9132796189492705,25385653841.099422,-33739.72407485265,-1.1641532182693481e-10
0,-14274229155725.46,-30866583595.61369,-854.0763454927592,-1.8397446598432088,31231177147.357983,-33739.25074022368,-2.3283064365386963e-10
0,-20308993466231.62,-43865126374.797066,-825.8670171436531,-1.7787823450376947,38422741920.10384,-33738.91632564302,-6.984919309616089e-10
0,-27499529236266.383,-59351727708.9331,-800.8241832205807,-1.7247137725588113,47270299473.28769,-33738.65792864945,-1.1641532182693481e-10
0,-36084803963382.24,-77841052656.63373,-777.6906905600102,-1.674798621691797,58155173228.93479,-33738.447442642995,-1.1641532182693481e-10
0,-46346124765063.664,-99938849113.32336,-755.7561528439369,-1.6274913696739148,71546493484.7427,-33738.269983024045,-3.4924596548080444e-10
0,-58615854034149.79,-126360746882.98666,-734.5756786505096,-1.5818254441839548,88021416595.41045,-33738.11675760301,-2.3283064365386963e-10
1,-4161879759662.309,-1467327296.39775,-978.1951717493048,-0.3224914647356979,88021416595.41045,-33107.59867497161,-5.238689482212067e-10
0,-73286797753720.86,-157952484776.86966,-713.8487489528243,-1.5371486413959816,108290000000.00012,-33737.98215225202,-2.3283064365386963e-10
1,-21760545443811.12,-7238595585.371389,-818.042165499482,-0.2678386277548449,108290000000.00012,-35532.244030807924,4.656612873077393e-10
