particle_id,x,y,vx,vy,time,energy,energy error
0,-935267126521.7736,-3131086324.667667,-1061.276625623274,-3.4236433345114734,13632903284.319042,-29548.70344924892,-4.656612873077393e-10
0,-4043618041473.598,-13141415367.288982,-951.4457733592852,-3.062212185891543,16772135166.203262,-30595.93529330683,-1.7462298274040222e-09
0,-7620355173168.339,-24650605171.97633,-905.5850412711566,-2.913550763975421,20634234114.824,-30594.99264126242,9.313225746154785e-10
0,-11838270626342.8,-38219679198.08189,-872.284393739947,-2.8059421076963083,25385653841.099422,-30594.491687417845,-1.1641532182693481e-10
0,-16851698073711.852,-54345855455.72887,-844.6432840775411,-2.7167549502963224,31231177147.357983,-30594.136593022617,-2.3283064365386963e-10
0,-22833366394926.93,-73584896866.63818,-820.1194948547917,-2.63769606899121,38422741920.10384,-30593.861637458496,-2.3283064365386963e-10
0,-29984735569647.66,-96584755799.13326,-797.4817487319538,-2.5647600630473275,47270299473.28769,-30593.63731985842,4.656612873077393e-10
0,-38543619458193.41,-124110192041.70293,-776.0344618307862,-2.4956882559423392,58155173228.93479,-30593.44799015188,2.3283064365386963e-10
0,-48791761231056.3,-157067169030.30334,-755.3425165728006,-2.4290695820466173,71546493484.7427,-30593.28439392644,1.7826096154749393e-10
0,-61063103764811.91,-196529462025.58444,-735.1126340415661,-2.3639539088431967,88021416595.41045,-30593.140617754136,3.4924596548080444e-10
0,-75753070444559.17,-243768505924.459,-715.1351057394606,-2.2996624106775845,108290000000.00012,-30593.01265333965,-5.4569682106375694e-11
1,-4900099086850.399,-1520428633.3777835,-973.0390669093592,-0.2811011586258766,108290000000.00012,-30390.71125921456,-4.69299266114831e-10
