particle_id,x,y,vx,vy,time,energy,energy error
0,-20110376501758.617,-27090300845.97177,-8940.382432411672,-11.95979261319191,58155173228.93479,39589861.499786,0.0
1,-20121446431514.52,-26043550275.131844,-8945.247227266507,-11.49764414780388,58155173228.93479,39633398.01494658,0.0
0,-139706547164550.44,-187076714379.98755,-8925.801369231287,-11.940227295956548,71546493484.7427,39589862.08685472,0.0
1,-139782833769391.31,-179847974957.8011,-8930.674211908527,-11.478856038306994,71546493484.7427,39633399.26247476,0.0
0,-286708540801884.6,-383724238937.8228,-8920.387167952731,-11.932979401305357,88021416595.41045,39589862.22571524,7.450580596923828e-09
1,-286865134340538.4,-368897094848.31335,-8925.262964861617,-11.471895807435104,88021416595.41045,39633399.40126782,0.0
2,81866519032839.8,528778881866.4132,25506.84636182032,164.6889974670697,88021416595.41045,325032078.6228426,0.0
0,-467471792068120.9,-625534814205.2526,-8916.703587916225,-11.928049887321883,108290000000.00012,39589862.2795323,0.0
1,-467727233132429.7,-601364302574.3468,-8921.581395543344,-11.467161942478628,108290000000.00012,39633399.45504984,0.0
2,598784474654837.0,3866341529078.64,25501.603716326805,164.6551420857543,108290000000.00012,325032078.9745592,0.0
3,17485689702946.488,-2101395571.3278284,4306.52029800797,-0.5295224975343849,108290000000.00012,8888209.249857198,0.0
