particle_id,x,y,vx,vy,time,energy,energy error
0,-380957318444.5652,-5010212780.99887,-1111.0433790643494,-14.194830362772278,4837136619.40277,-31621.43131065881,-5.820766091346741e-10
0,-1550684366568.0276,-19938569243.610603,-1015.1199377869912,-12.949830652722657,5950978123.004202,-32310.81920109357,-5.784386303275824e-10
0,-2909544549186.432,-37270851305.17688,-972.5767482269516,-12.403942791965658,7321302540.51978,-32309.66337279766,3.4924596548080444e-10
0,-4521188377910.701,-57823903378.4991,-941.6341868989374,-12.007910415572791,9007169877.270834,-32309.001278072014,-3.4924596548080444e-10
0,-6446026371354.136,-82368895218.4817,-915.9763851336064,-11.679912449163986,11081239813.408297,-32308.524774687365,1.1641532182693481e-10
0,-8752826194813.199,-111782909500.08607,-893.2552433393033,-11.389661873840872,13632903284.319042,-32308.15151517861,7.021299097687006e-10
0,-11522614327154.797,-147099110589.4983,-872.3301157428539,-11.122479786286354,16772135166.203262,-32307.844112523948,-5.820766091346741e-10
0,-14851843135249.842,-189547233743.10367,-852.5568105271,-10.8700882676192,20634234114.824,-32307.58259537764,3.4560798667371273e-10
1,-1316586374299.317,-3640107554.9486313,-1039.3598905988283,-2.7555261939376425,20634234114.824,-32322.33159751212,-4.6202330850064754e-10
0,-18855708903209.86,-240595926062.12125,-833.5336050787629,-10.62733050341353,25385653841.099422,-32307.35510626476,5.820766091346741e-10
1,-5887715706936.346,-15732918727.796062,-921.2830721533576,-2.435405998539299,25385653841.099422,-33591.59734876634,-1.1641532182693481e-09
0,-23671902032533.254,-302000573343.34045,-814.9913898474138,-10.390754720026496,31231177147.357983,-32307.154054018785,3.4924596548080444e-10
1,-11119325274514.592,-29559097171.57936,-873.6766139290637,-2.3085571961262725,31231177147.357983,-33590.72252520389,-6.984919309616089e-10
0,-29464943779550.78,-375858594901.4969,-796.7396144277026,-10.157918338253303,38422741920.10384,-32306.97429123486,-1.1641532182693481e-10
1,-17269136079495.6,-45807197013.36012,-839.1327929665442,-2.2168351353793705,38422741920.10384,-33590.27585082693,4.656612873077393e-10
0,-36431231706877.83,-464673768941.733,-778.6370610555199,-9.927012116443246,47270299473.28769,-32306.812162264483,4.656612873077393e-10
1,-24559052948598.47,-65064542539.42975,-810.4407123721387,-2.1407772020666176,47270299473.28769,-33589.96177949483,2.3283064365386963e-10
0,-44804908649162.445,-571431054038.2837,-760.5748436456206,-9.696641695089944,58155173228.93479,-32306.664967832505,2.3283064365386963e-10
1,-33234918272156.25,-87980792687.47292,-784.9559541539344,-2.0732878882938817,58155173228.93479,-33589.71962058492,0.0
0,-54864668889153.5,-699683357054.9888,-742.4659118726289,-9.465692822095004,71546493484.7427,-32306.530646216703,3.5288394428789616e-10
1,-43581673959378.01,-115308567531.62578,-761.3994079386376,-2.0109457379127904,71546493484.7427,-33589.52267242217,4.0745362639427185e-10
0,-66941613251766.91,-853651671999.0479,-724.2382334025773,-9.233243861600204,88021416595.41045,-32306.40757469961,2.3283064365386963e-10
1,-55933904931724.83,-147931442118.67358,-739.0480723589147,-1.951820702009358,88021416595.41045,-33589.356818125525,0.0
2,-4167383066720.1055,-2591967351.7487574,-978.3647337879175,-0.5690857533079108,88021416595.41045,-32759.399316693773,5.820766091346741e-10
0,-81428257403472.14,-1038339919461.0204,-705.830158269361,-8.998506339545814,108290000000.00012,-32306.294441566628,-1.1641532182693481e-10
1,-70685937810789.61,-186890665651.73755,-717.4486630567984,-1.894704502881688,108290000000.00012,-33589.21372844686,-1.1641532182693481e-10
2,-21772958080074.79,-12778691650.913612,-818.4279399804477,-0.472795066679043,108290000000.00012,-35178.18520469696,8.149072527885437e-10
