particle_id,x,y,vx,vy,time,energy,energy error
0,-662006801070.8273,-7612366850.463366,-1084.763236603531,-12.0707563216851,9007169877.270834,-25270.33155063144,-4.656612873077393e-10
0,-2775501966037.4023,-31098316162.700275,-982.1629594774446,-10.908629027725608,11081239813.408297,-26128.23981104576,-2.3646862246096134e-10
0,-5219370084899.58,-58236809231.36711,-937.963868023892,-10.414538352317392,13632903284.319042,-26127.22292060085,0.0
0,-8109752766781.691,-90327192540.66563,-905.8449522449644,-10.056501207235698,16772135166.203262,-26126.662432763784,2.3283064365386963e-10
0,-11553733718740.002,-128559793900.7651,-879.1993414327483,-9.759874682370826,20634234114.824,-26126.26267460548,3.41970007866621e-10
0,-15672225157274.938,-174277221931.70966,-855.5820572069916,-9.497169013786303,25385653841.099422,-26125.951740697084,-4.656612873077393e-10
0,-20607008140327.773,-229053307071.7328,-833.8072478162188,-9.255085131720303,31231177147.357983,-26125.697185645928,0.0
0,-26526192761568.223,-294753911451.64264,-813.2051672791268,-9.026124219801424,38422741920.10384,-26125.48174290062,-2.3283064365386963e-10
0,-33629802644667.93,-373598981250.9788,-793.3575834247027,-8.80560897547407,47270299473.28769,-26125.295182843343,0.0
0,-42155990872086.21,-468231562053.1189,-773.9835402503436,-8.590400122007669,58155173228.93479,-26125.130962196446,-5.820766091346741e-11
0,-52388135640391.234,-581796559256.9922,-754.8832020477518,-8.37826640140972,71546493484.7427,-26124.984643487493,-1.1641532182693481e-10
0,-64662987560297.17,-718031160840.2351,-735.907495611773,-8.167544376584424,88021416595.41045,-26124.853072615515,-5.820766091346741e-11
0,-79380008789832.44,-881368482023.9469,-716.9404364864154,-7.956940556104128,108290000000.00012,-26124.733918204147,1.7462298274040222e-10
