particle_id,x,y,vx,vy,time,energy,energy error
0,-456269325042.61285,-1235131167.225064,-1100.5605922704683,-2.889969050079767,5950978123.004202,-31895.55638121325,-4.69299266114831e-10
0,-1878445772195.886,-4965201322.060143,-1002.0947550180318,-2.6271025836520447,7321302540.51978,-32647.99872825376,-1.0440999176353216e-09
0,-3527643327262.829,-9288053419.391293,-958.9049464241272,-2.513187157253187,9007169877.270834,-32646.88885571313,1.1641532182693481e-10
0,-5481531147191.44,-14408621599.0981,-927.5031152979054,-2.430581638869208,11081239813.408297,-32646.26118777145,0.0
0,-7813022521034.492,-20518194793.25715,-901.4600441563488,-2.3621588538356755,13632903284.319042,-32645.81079874776,-3.5288394428789616e-10
0,-10604862693154.7,-27833650509.40112,-878.3898152913403,-2.301591578788913,16772135166.203262,-32645.458805983828,0.0
0,-13954370375690.3,-36609991332.54351,-857.1341370141304,-2.2458154701447928,20634234114.824,-32645.16947334085,-1.1641532182693481e-10
0,-17977220881731.32,-47150286215.96044,-837.0388596063805,-2.193102571450744,25385653841.099422,-32644.923736436933,1.1641532182693481e-10
0,-22811374563293.246,-59815972936.13163,-817.6958488240847,-2.142375952251001,31231177147.357983,-32644.710284681525,-5.820766091346741e-10
0,-28621492308104.453,-75038430175.29947,-798.83141802644,-2.09291404087241,38422741920.10384,-32644.5218790957,-5.820766091346741e-10
0,-35604017998656.05,-93332294318.71016,-780.2514535299289,-2.044205399658686,47270299473.28769,-32644.35361058754,-1.1641532182693481e-10
0,-43993064053005.28,-115310878904.16908,-761.8117473534587,-1.9958702940081072,58155173228.93479,-32644.201991310867,2.9103830456733704e-10
1,-3036800054042.061,-656177932.0456368,-993.359192016157,-0.2025645401340683,58155173228.93479,-32878.551426719874,-2.3283064365386963e-10
0,-54067222534530.53,-141704018148.6896,-743.4007354194325,-1.947615096657005,71546493484.7427,-32644.064444313462,2.3646862246096134e-10
1,-15030028648828.594,-3092118797.147618,-848.664826646216,-0.1721553663959856,71546493484.7427,-34880.35216622293,-4.656612873077393e-10
2,-3561998836595.3955,-667479780.9660089,-985.4584070529744,-0.1735241520477989,71546493484.7427,-32941.52360237396,1.04046193882823e-09
0,-66157417306254.58,-173378637302.09344,-724.928832195519,-1.8992041364667869,88021416595.41045,-32643.93900006445,1.1641532182693481e-10
1,-28534541187258.824,-5830466984.085129,-796.2879920259296,-0.1614204498027033,88021416595.41045,-34879.63099414762,-3.4924596548080444e-10
2,-18093401297147.94,-3214568848.0240965,-833.5332815416472,-0.1458968020057021,88021416595.41045,-35141.89973483066,-2.3283064365386963e-10
0,-80655902971303.8,-211362326943.6836,-706.3214916308507,-1.85044139464252,108290000000.00012,-32643.82410782849,3.5288394428789616e-10
1,-44261522553612.28,-9018006957.766443,-758.335923914689,-0.1536776385398482,108290000000.00012,-34879.287800771126,1.7462298274040222e-10
2,-34388345993111.33,-6065475458.011761,-780.0460325857847,-0.1364319567371162,108290000000.00012,-35141.20636355976,8.149072527885437e-10
