particle_id,x,y,vx,vy,time,energy,energy error
0,-1147421489275.734,-43841982124.44933,-1059.9112119653605,-39.0178050022996,16772135166.203262,-16526.28424602677,1.1641532182693481e-10
0,-4965799979172.953,-184163746754.03665,-949.932212996255,-34.88749763378861,20634234114.824,-17579.692293119268,-1.0477378964424133e-09
0,-9358907683021.057,-345471402138.78,-904.053300929495,-33.19039267364106,25385653841.099422,-17578.799774417712,3.4924596548080444e-10
0,-14539084247535.36,-535632491177.2549,-870.7400891732094,-31.961981561943706,31231177147.357983,-17578.33083885681,-3.4924596548080444e-10
0,-20695800285454.4,-761612588687.0479,-843.0880360865378,-30.94384910645684,38422741920.10384,-17577.999512706127,4.656612873077393e-10
1,-2287565893359.576,-33666515674.73969,-1021.0072531127616,-14.33540699244045,38422741920.10384,-17011.99596020585,1.1641532182693481e-10
0,-28041051837942.395,-1031195242419.3572,-818.5537762509135,-30.041313147533995,47270299473.28769,-17577.743658809573,2.3283064365386963e-10
1,-10579780589618.004,-149782217716.1767,-894.417224336042,-12.51322990260339,47270299473.28769,-18514.9373465674,-9.313225746154785e-10
0,-36822056380584.05,-1353453590492.1802,-795.9055222824963,-29.208646992035792,58155173228.93479,-17577.535425317416,5.820766091346741e-10
1,-20019027751386.152,-281800990365.8321,-845.156053310573,-11.81801869636788,58155173228.93479,-18514.17399282544,0.0
0,-47330601590179.695,-1739094894488.8284,-774.4473933141513,-28.420064864703427,71546493484.7427,-17577.360051802534,-1.1641532182693481e-10
1,-31080118414183.79,-436450213542.9277,-809.4320587806786,-11.315794284593505,71546493484.7427,-18513.803206272947,3.4924596548080444e-10
0,-59912327374769.36,-2200801643849.0093,-753.7440608206854,-27.65945674660901,88021416595.41045,-17577.208816235536,1.1641532182693481e-10
1,-44156569047121.88,-619243490756.6766,-779.7384743514766,-10.899112329889094,88021416595.41045,-18513.547346041305,1.1641532182693481e-10
0,-74976852863149.31,-2753603343202.796,-733.502071810307,-26.91597392573983,108290000000.00012,-17577.07614873373,-1.1641532182693481e-10
1,-59679761878070.98,-836213597625.3654,-753.3339599105029,-10.528988596273308,108290000000.00012,-18513.35139905784,4.0381564758718014e-10
