particle_id,x,y,vx,vy,time,energy,energy error
0,-264531590856.99323,-1776161754.617323,-1131.717581808157,-7.400620786321594,3195864471.557025,-31847.016344412696,-1.1641532182693481e-10
0,-1054952234250.066,-6940192144.7343855,-1040.257399387658,-6.793834358696159,3931772255.1054206,-32428.44517318299,-3.4924596548080444e-10
0,-1976094936982.6616,-12955300395.643152,-998.8928780337023,-6.522228037168221,4837136619.40277,-32427.190841849253,6.984919309616089e-10
0,-3070709452413.0034,-20102127059.93859,-968.7869699331944,-6.325008460975377,5950978123.004202,-32426.45611243206,2.3283064365386963e-10
0,-4380152479061.127,-28650924956.700542,-943.8299277484176,-6.161699864314405,7321302540.51978,-32425.92428130255,-2.3283064365386963e-10
0,-5951756695543.847,-38910763124.737206,-921.7426009106348,-6.017264203176532,9007169877.270834,-32425.50578808249,9.313225746154785e-10
0,-7841469145376.013,-51246877496.42015,-901.41649995665,-5.884403113138436,11081239813.408297,-32425.15980433527,1.1641532182693481e-10
0,-10116058207529.078,-66095110671.07817,-882.2255298502347,-5.758999932705134,13632903284.319042,-32424.86446614308,1.0913936421275139e-10
0,-12855460522835.78,-83977243194.17659,-863.7795607379303,-5.638491955507013,16772135166.203262,-32424.6067741625,5.820766091346741e-10
0,-16155457897749.562,-105518471495.81616,-845.8176958749236,-5.521166623779782,20634234114.824,-32424.37840191269,3.4924596548080444e-10
0,-20130796042065.41,-131467766883.2102,-828.1557141535658,-5.405815380973555,25385653841.099422,-32424.17370493902,-2.3283064365386963e-10
0,-24918839790480.69,-162721734905.29102,-810.6576446444875,-5.291546635540355,31231177147.357983,-32423.98867850052,-6.948539521545172e-10
0,-30683858984570.234,-200352590413.63687,-793.2192364147605,-5.177677076589812,38422741920.10384,-32423.8203701023,-4.656612873077393e-10
1,-2186287065846.2825,-1004130411.1958838,-1010.4985786420224,-0.4411894273189665,38422741920.10384,-33052.23831162811,-2.3283064365386963e-10
0,-37622043888400.84,-245640893953.4568,-775.7577645663199,-5.063664692131192,47270299473.28769,-32423.66652879445,-2.3283064365386963e-10
1,-10344952839070.264,-4555323199.008253,-877.9292371622266,-0.3817461391867058,47270299473.28769,-34719.44628126733,-5.820766091346741e-10
0,-45967354650110.29,-300113731775.8058,-758.205424245095,-4.9490653869159935,58155173228.93479,-32423.52538610313,-2.255546860396862e-10
1,-19598131383151.12,-8577499197.433964,-827.5798883529783,-0.3596496051389251,58155173228.93479,-34718.66671550105,-3.4924596548080444e-10
2,-3033787981159.704,-970271699.8502876,-993.1831424025244,-0.2997443846934522,58155173228.93479,-33179.2448439119,1.1641532182693481e-10
0,-55998313453378.336,-365589048657.5804,-740.5048583477334,-4.833503627196013,71546493484.7427,-32423.39551419404,2.3283064365386963e-10
1,-30418281069826.902,-13279021479.988926,-791.0786082146088,-0.3436960882862912,71546493484.7427,-34718.28806129302,1.1641532182693481e-10
2,-15023125314753.688,-4574276435.887512,-848.3420517397311,-0.2546909775790423,71546493484.7427,-35185.08038357389,-3.4924596548080444e-10
0,-68045848324153.29,-444226844775.187,-722.6060045340555,-4.716651754930721,88021416595.41045,-32423.275731477363,5.820766091346741e-10
1,-43186620848523.07,-18825930989.768383,-760.7234511842528,-0.330454694049816,88021416595.41045,-34718.02893742744,-1.1641532182693481e-10
2,-28522106966012.383,-8625335748.5843,-795.9419921159131,-0.2387961850916013,88021416595.41045,-35184.3589342045,-1.1641532182693481e-10
0,-82502291215792.16,-538587906457.9842,-704.4637825460158,-4.598214822043813,108290000000.00012,-32423.16503852734,3.4924596548080444e-10
1,-58317958345255.06,-25398516984.89135,-733.709329516668,-0.3186843946580889,108290000000.00012,-34717.830257432826,1.1641532182693481e-10
2,-44241894985109.09,-13340690409.688938,-757.9732838470227,-0.227331816095697,108290000000.00012,-35184.01552786806,2.9103830456733704e-10
