particle_id,x,y,vx,vy,time,energy,energy error
0,-654461564046.8955,-2045546204.921328,-1080.704348371758,-3.266476862598699,9007169877.270834,-30855.45291079057,-9.313225746154785e-10
0,-2757745889308.228,-8393814511.981016,-976.9311020591036,-2.947092178124338,11081239813.408297,-31743.44096926681,-2.2919266484677792e-10
0,-5187867009652.554,-15723354377.260948,-932.452577353284,-2.812029522834387,13632903284.319042,-31742.418526446447,-2.3283064365386963e-10
0,-8060614051582.523,-24386090988.13398,-900.1350012978888,-2.7141762130299094,16772135166.203262,-31741.8565585026,-3.5652192309498787e-10
0,-11482202083859.158,-34702713756.211975,-873.3222869476157,-2.633101734146407,20634234114.824,-31741.45574787393,0.0
0,-15572391712571.203,-47034410718.86577,-849.553111626995,-2.561288181925294,25385653841.099422,-31741.143956534564,0.0
0,-20471493564064.9,-61804206509.94959,-827.6339906572053,-2.495099577925217,31231177147.357983,-31740.88864884665,-3.4560798667371273e-10
0,-26345757089026.664,-79513264632.38037,-806.8908487215136,-2.432485741261833,38422741920.10384,-31740.672514548467,1.1641532182693481e-10
0,-33392857618001.84,-100757447746.9705,-786.9026395960493,-2.372167586709148,47270299473.28769,-31740.48529957357,-3.4924596548080444e-10
0,-41847986061342.77,-126245682039.50136,-767.3863699552778,-2.3132861973066823,58155173228.93479,-31740.32044545852,3.4924596548080444e-10
0,-51990782958374.28,-156820861597.64407,-748.1405886006719,-2.2552305987076022,71546493484.7427,-31740.1735044808,-1.1641532182693481e-10
0,-64153279397300.46,-193483785274.9493,-729.0148367619611,-2.197544760622188,88021416595.41045,-31740.041315095907,5.820766091346741e-11
0,-78728972498215.78,-237420511975.4333,-709.8918590929214,-2.139873494663188,108290000000.00012,-31739.92154015618,-1.7462298274040222e-10
1,-4873239693785.023,-1091421833.4964812,-972.4601296698366,-0.2026643447170148,108290000000.00012,-31743.52517437178,5.820766091346741e-10
