particle_id,x,y,vx,vy,time,energy,energy error
0,-1324206867293.4785,-8635699641.134436,-1040.9883680404746,-6.51235319973464,20634234114.824,-29988.220848763245,-1.1641532182693481e-10
0,-5905533664478.209,-37235661939.16207,-923.5974565024904,-5.761511921585161,25385653841.099422,-31238.92994823458,-1.1641532182693481e-10
0,-11151128057896.506,-69950028569.37799,-876.1310488285661,-5.463073469589933,31231177147.357983,-31238.05761966307,1.1641532182693481e-10
0,-17318974667640.309,-108405055456.97298,-841.6870392455277,-5.247260410262252,38422741920.10384,-31237.61176726618,0.0
0,-24631884467559.52,-153992343798.08862,-813.0794742818803,-5.068311117495697,47270299473.28769,-31237.298157508427,-2.3283064365386963e-10
0,-33336912555441.81,-208252528964.6628,-787.6721343017991,-4.909535447956276,58155173228.93479,-31237.056380368304,1.1641532182693481e-10
0,-43720557371600.38,-272971368504.1941,-764.1897511551217,-4.762884433352953,71546493484.7427,-31236.859771790623,5.820766091346741e-11
0,-56119382426368.59,-350246286578.8239,-741.9115345089251,-4.623817808851037,88021416595.41045,-31236.69423327851,5.820766091346741e-11
1,3947005771222.838,-252547953.3067708,922.4117410856574,-0.1607530355910942,88021416595.41045,-93602.32842632796,-2.3283064365386963e-10
2,3966639018390.918,-205373339.1572399,928.8962490760588,-0.1307070825549407,88021416595.41045,-86884.69693741784,0.0
0,-70930222979899.52,-442550098582.0186,-720.3856749533093,-4.489493731197195,108290000000.00012,-31236.5514460282,1.1641532182693481e-10
1,20189639523803.203,-3246116705.6243296,746.6110170314968,-0.1399295128446663,108290000000.00012,-96449.9574730426,-2.3283064365386963e-10
2,20365391871726.96,-2642870665.7572336,754.8472357496836,-0.1140494079852931,108290000000.00012,-89684.34127596254,-6.984919309616089e-10
