particle_id,x,y,vx,vy,time,energy,energy error
0,-1591484723073.6812,-18920204416.09902,-1102.8154564048311,-12.72201653389298,20634234114.824,54789.29555571173,-3.41970007866621e-10
0,-6535415432868.099,-75886749540.29846,-1004.9290066500104,-11.574198718107022,25385653841.099422,54050.08249202068,5.820766091346741e-10
0,-12270835727477.389,-141933482952.15762,-961.8857503391444,-11.075463713961064,31231177147.357983,54050.87170788256,0.0
0,-19067523163535.23,-220187288068.7304,-930.5880530438892,-10.713770165573337,38422741920.10384,54051.29583787662,0.0
0,-27179365180757.168,-313574379287.7146,-904.632361191657,-10.414184818290764,47270299473.28769,54051.59424175514,1.1641532182693481e-10
0,-36894685180618.26,-425414772040.03046,-881.6413229399602,-10.149013107943471,58155173228.93479,54051.823487810616,-1.1641532182693481e-10
1,-3852304323332.21,-14013556859.403862,-1050.3259245415318,-3.6732400611935767,58155173228.93479,52752.92780980212,-5.820766091346741e-10
0,-48552727299000.06,-559613740035.6707,-860.4606457187487,-9.904840118137912,71546493484.7427,54052.00900885195,-5.238689482212067e-10
1,-16926188547018.527,-59648760128.78337,-936.5968341893893,-3.267036536325583,71546493484.7427,51600.26996191527,-2.3283064365386963e-10
0,-62556860609209.66,-720814245179.5475,-840.4384383378981,-9.67410118968283,88021416595.41045,54052.164301565615,-1.1641532182693481e-10
1,-31931439022399.773,-111977790147.54124,-889.8924055464881,-3.1028924652151013,88021416595.41045,51600.907789192686,1.1641532182693481e-10
0,-79388318390254.89,-914555232613.0664,-821.1680223378927,-9.452082220546483,108290000000.00012,54052.29734486423,2.3283064365386963e-10
1,-49599610756650.17,-173577130774.24112,-855.9911744476965,-2.984138913081358,108290000000.00012,51601.21257479687,-2.3283064365386963e-10
