particle_id,x,y,vx,vy,time,energy,energy error
0,-928803077264.576,-2432994997.796918,-1059.05670098101,-2.672036338991048,13632903284.319042,-32614.298282781383,-3.4924596548080444e-10
0,-4028405261002.542,-10239753428.0488,-948.4661474055564,-2.387340592499979,16772135166.203262,-33681.718841089285,1.1641532182693481e-10
0,-7593275158245.441,-19210758692.3846,-902.4382399785668,-2.270645909971219,20634234114.824,-33680.772876069765,2.3283064365386963e-10
0,-11795935839987.549,-29784155224.02594,-869.0186207405494,-2.186185289651442,25385653841.099422,-33680.271095994976,-2.3283064365386963e-10
0,-16789963622160.174,-42346897937.368256,-841.277101585241,-2.116180372739332,31231177147.357983,-33679.915409347625,0.0
0,-22747079395230.28,-57331089529.30285,-816.6616798094907,-2.0541195195570428,38422741920.10384,-33679.63996776403,2.3283064365386963e-10
0,-29867453267767.387,-75240218247.23003,-793.936502958209,-1.996858290550328,47270299473.28769,-33679.41522079171,0.0
0,-38387263737037.54,-96668251562.99344,-772.4033746951777,-1.9426234743461563,58155173228.93479,-33679.22549425141,0.0
0,-48586185878104.24,-122318496221.20312,-751.625458075403,-1.890307090622924,71546493484.7427,-33679.06152015383,-2.9103830456733704e-10
0,-60795548290269.04,-153024121974.97784,-731.3082064834728,-1.839162821177708,88021416595.41045,-33678.91737654427,1.7462298274040222e-10
0,-75407468079677.97,-189771137363.35312,-711.2408824979468,-1.788657152455793,108290000000.00012,-33678.78904927819,-2.9103830456733704e-10
