particle_id,x,y,vx,vy,time,energy,energy error
0,-29936181360960.742,39883761356.0411,-15672.273388782698,20.608902391270675,47270299473.28769,122461594.25918037,1.4901161193847656e-08
1,-29751131009748.586,45473053155.2487,-15576.509390006717,23.49658417766586,47270299473.28769,120964987.07369636,-1.4901161193847656e-08
0,-200469228523917.28,264132679552.3585,-15664.116504500187,20.59811476659113,58155173228.93479,122461577.91054627,2.9802322387695312e-08
1,-199241439910912.2,301142247787.97864,-15568.303105454755,23.484131872954,58155173228.93479,120964986.56072816,4.470348358154297e-08
0,-410209426168430.56,539938335539.3992,-15661.044496952742,20.59406944533775,71546493484.7427,122461578.00700188,0.0
1,-407698427940490.6,615590811346.5922,-15565.212175138618,23.479462744155057,71546493484.7427,120964986.65780146,0.0
0,-668205285566363.6,879199508857.2286,-15658.950712009926,20.59131405210029,88021416595.41045,122461578.0395601,0.0
1,-664115342389206.5,1002384833795.214,-15563.105496496051,23.47628247580728,88021416595.41045,120964986.69065866,2.9802322387695312e-08
0,-985572039386661.6,1296532600054.871,-15657.28284431175,20.58911975598437,108290000000.00012,122461578.05211096,-1.4901161193847656e-08
1,-979539338653953.6,1478188497516.4775,-15561.427358051396,23.47374982939476,108290000000.00012,120964986.70337722,-2.9802322387695312e-08
