particle_id,x,y,vx,vy,time,energy,energy error
0,-1229640483867.433,-21633671423.45675,-1083.8076721048708,-18.44944521613199,16772135166.203262,15336.513723567828,-9.295035852119327e-10
0,-5160794478249.356,-88460940910.80112,-980.9738173652202,-16.66745555042495,20634234114.824,14471.809897434956,0.0
0,-9705696609492.732,-165668046767.20364,-936.7206579717838,-15.910669132162184,25385653841.099422,14472.67067022866,3.474269760772586e-10
0,-15080453510792.217,-256953714320.88123,-904.5633631633716,-15.362294079268588,31231177147.357983,14473.131525990262,1.7462298274040222e-10
0,-21484106919793.6,-365702604448.5085,-877.8854380399787,-14.907970714001127,38422741920.10384,14473.457034066145,-4.656612873077393e-10
0,-29141335900152.73,-495731227799.0974,-854.2387299230282,-14.505589638880652,47270299473.28769,14473.708106301783,-2.3283064365386963e-10
0,-38315551321985.08,-651512565280.7178,-832.4359086833431,-14.134780299126946,58155173228.93479,14473.912116408814,-3.4924596548080444e-10
0,-49319034472186.61,-838348802705.6715,-811.8063898060757,-13.784056559019428,71546493484.7427,14474.083591705365,5.838955985382199e-10
0,-62523296980380.42,-1062547430487.4928,-791.9313948428926,-13.446253716508478,88021416595.41045,14474.23112289526,1.1641532182693481e-10
0,-78370605234528.75,-1331616985302.055,-772.5295706671842,-13.116562524309051,108290000000.00012,14474.360197645088,0.0
