particle_id,x,y,vx,vy,time,energy,energy error
0,-317696542228.74835,-6405021285.764802,-1121.4262921698055,-21.992736638229044,3931772255.1054206,-31456.005309148808,1.0477378964424133e-09
0,-1279435180565.6465,-25247264951.47557,-1027.8639393758588,-20.129984476784703,4837136619.40277,-32088.057498552487,-9.313225746154785e-10
0,-2398536383231.468,-47160966435.62561,-985.9389987424704,-19.304311355592475,5950978123.004202,-32086.85365528986,-3.4924596548080444e-10
0,-3727163036412.154,-73173372463.3983,-955.4354405527064,-18.70502840566748,7321302540.51978,-32086.155912334914,1.1641532182693481e-10
0,-5315324608613.021,-104264489953.5618,-930.1454786037853,-18.208747000089502,9007169877.270834,-32085.6522890564,2.255546860396862e-10
0,-7220110901590.008,-141552163850.62518,-907.7571631144144,-17.769705971392387,11081239813.408297,-32085.25688500295,-1.1641532182693481e-10
0,-9508901231000.43,-186355392449.24652,-887.1467145731681,-17.365711059059795,13632903284.319042,-32084.930618157145,-2.3283064365386963e-10
0,-12262011018889.67,-240246261342.43552,-867.6794408732922,-16.984244958271972,16772135166.203262,-32084.652585187752,0.0
0,-15575486695022.426,-305104694432.3763,-848.9597128751658,-16.6175128882001,20634234114.824,-32084.41036637884,-2.3283064365386963e-10
0,-19564280146891.8,-383180605700.58325,-830.7227460212501,-16.260301923378645,25385653841.099422,-32084.19600849756,-1.2005330063402653e-10
0,-24365934481331.09,-477166047309.50415,-812.781331262151,-15.908928614031554,31231177147.357983,-32084.00411932513,7.275957614183426e-12
0,-30144889304996.465,-590279477809.9268,-794.9970290835338,-15.560670452436264,38422741920.10384,-32083.830871158687,0.0
0,-37097510564502.95,-726364208734.1238,-777.2634161550103,-15.213435477953524,47270299473.28769,-32083.67343975004,-2.3283064365386963e-10
0,-45457952583690.37,-890003137330.3995,-759.4957487544633,-14.865558563131902,58155173228.93479,-32083.529669766664,0.0
0,-55504962804768.94,-1086651928768.9327,-741.6242573489184,-14.515669339628024,71546493484.7427,-32083.397866110085,-2.9103830456733704e-10
0,-67569739548592.55,-1322792807118.6191,-723.5895982758065,-14.162602659275311,88021416595.41045,-32083.27665906638,5.820766091346741e-11
0,-82044946617019.69,-1606110987174.4626,-705.3396367443249,-13.8053352958376,108290000000.00012,-32083.16491482389,-1.127773430198431e-10
