particle_id,x,y,vx,vy,time,energy,energy error
0,-548182351503.24713,-38772433771.29867,-1179.5383990097343,-81.65006245432095,5950978123.004202,77957.42075042776,8.149072527885437e-10
0,-2094450282352.316,-145740047562.1198,-1097.239704806307,-75.88497892979352,7321302540.51978,77574.91755561973,2.3283064365386963e-10
0,-3908259334679.703,-271170527475.8644,-1058.5365516618683,-73.19613141034408,9007169877.270834,77575.93988870387,1.1641532182693481e-10
0,-6072335678942.549,-420806615280.7614,-1030.3202248883365,-71.23965771045687,11081239813.408297,77576.54119665199,-8.149072527885437e-10
0,-8669771249592.633,-600397308985.5552,-1006.9403241404364,-69.62003867536986,13632903284.319042,77576.97293298086,-5.820766091346741e-10
0,-11796688519860.748,-816589510778.0369,-986.2729839454554,-68.18911263780639,16772135166.203262,77577.309843564,0.0
0,-15567407605203.21,-1077287213994.6628,-967.2822580822808,-66.87474139164001,20634234114.824,77577.58604855975,2.3283064365386963e-10
0,-20119031928184.445,-1391969046371.71,-949.3826987087446,-65.63620373273426,25385653841.099422,77577.81982948666,-6.984919309616089e-10
0,-25616460241933.86,-1772034950036.5002,-932.2099497499262,-64.44817687208656,31231177147.357983,77578.02206161642,-3.4924596548080444e-10
0,-32258195565004.49,-2231207842747.047,-915.5210792024006,-63.29378705583653,38422741920.10384,77578.19971703243,-3.4924596548080444e-10
0,-40283198898956.14,-2786007462034.7344,-899.1454069458417,-62.16118457391298,47270299473.28769,77578.35752850218,4.0745362639427185e-10
0,-49979019725807.8,-3456312453999.1514,-882.9578844038707,-61.041691048349584,58155173228.93479,77578.49886002956,2.3283064365386963e-10
0,-61691451655796.31,-4266027886478.558,-866.8636141547152,-59.92872272102753,71546493484.7427,77578.62619679642,-3.4924596548080444e-10
0,-75835991374230.5,-5243877419597.989,-850.7883155079359,-58.81712765273944,88021416595.41045,77578.74143686128,1.7462298274040222e-10
0,-92911416201402.44,-6424341933663.688,-834.6721651632555,-57.70275773946851,108290000000.00012,77578.84607254446,-5.238689482212067e-10
