particle_id,x,y,vx,vy,time,energy,energy error
0,-1315335215999.318,-6342225845.879252,-1039.0863546787732,-4.803983005272045,20634234114.824,-32700.56755897915,-1.5133991837501526e-09
0,-5884766219843.122,-27422405906.795147,-920.8985997821902,-4.245195468792111,25385653841.099422,-33972.86883945577,-1.1641532182693481e-10
0,-11114055618966.44,-51522395671.1725,-873.2698106476284,-4.023884883634252,31231177147.357983,-33971.99361128081,-5.820766091346741e-10
0,-17260879568982.045,-79842748394.17363,-838.7100784430169,-3.863861351410209,38422741920.10384,-33971.54680600355,-1.1641532182693481e-10
0,-24546993592562.0,-113406980107.07085,-810.0045165497294,-3.7311654251581134,47270299473.28769,-33971.23265961994,3.4924596548080444e-10
0,-33218040716195.457,-153347075014.07758,-784.5073985276526,-3.613417287484697,58155173228.93479,-33970.990438630746,0.0
0,-43558707224754.23,-200974304960.3559,-760.9390010624464,-3.5046475038210096,71546493484.7427,-33970.79343523976,-1.1641532182693481e-10
0,-55903253330302.48,-257827987615.6981,-738.5759697667426,-3.4014886853168305,88021416595.41045,-33970.6275295752,3.4924596548080444e-10
1,-4161572163428.158,-4953240849.088603,-978.185252292813,-1.0886925733874704,88021416595.41045,-33126.868527563056,1.0477378964424133e-09
0,-70645594195960.55,-325721999254.7093,-716.9647843164315,-3.3018326660951147,108290000000.00012,-33970.48439068912,5.820766091346741e-11
1,-21759846483591.16,-24436094407.59182,-818.0206873561265,-0.904175326637964,108290000000.00012,-35551.56078715733,8.149072527885437e-10
2,1.2962337024319844e+16,-481432326934943.9,3458940.2758384403,-128467.66369950456,108290000000.00012,5990385875988.644,0.0
3,1.6010802226175878e+16,-631613125477494.8,4272406.61103215,-168542.5881006255,108290000000.00012,9140932418717.41,0.0
