particle_id,x,y,vx,vy,time,energy,energy error
0,-1561450343006.203,-2891975430.769377,-1029.363506521765,-1.8232987291433749,25385653841.099422,-32748.00853791181,-5.820766091346741e-10
0,-7107074889249.967,-12691172017.631617,-906.8488479645808,-1.6010906535617728,31231177147.357983,-34138.446694255865,-1.0477378964424133e-09
1,-1849959166981.9504,-2557016247.149525,-1019.8350194941607,-1.344271681794256,31231177147.357983,-32829.64330351254,9.313225746154785e-10
0,-13436026193711.762,-23862152557.249702,-858.3613092678963,-1.5147666931721588,38422741920.10384,-34137.604713569744,-5.820766091346741e-10
1,-8577956413622.668,-11401316879.124224,-892.563574100652,-1.1722504364217723,38422741920.10384,-34350.76145802508,-2.3283064365386963e-10
0,-20863466049032.875,-36967878978.211296,-823.1893042163523,-1.452378955588966,47270299473.28769,-34137.182641385705,-3.4924596548080444e-10
1,-16233426920911.406,-21452580219.962074,-843.1730675970762,-1.1068119483251988,47270299473.28769,-34349.95137168752,5.820766091346741e-10
0,-29655425708596.76,-52478681551.87123,-793.9646455385617,-1.400631191763798,58155173228.93479,-34136.88781056646,-4.656612873077393e-10
1,-25202095960404.03,-33223934459.356995,-807.3567014262853,-1.059541999278713,58155173228.93479,-34349.55205124046,4.656612873077393e-10
0,-40105018934285.98,-70911875005.52094,-767.9913193712532,-1.354688324407316,71546493484.7427,-34136.66094158706,-5.820766091346741e-11
1,-35802688795808.55,-47134607337.93597,-777.5846482176266,-1.02032169372744,71546493484.7427,-34349.27556657611,3.4924596548080444e-10
0,-52550807710130.055,-92864666661.80942,-743.966016603681,-1.3122206032649482,88021416595.41045,-34136.4766843713,2.9103830456733704e-10
1,-48384309142521.2,-63642908952.12606,-751.1080029496427,-0.9854808737865066,88021416595.41045,-34349.06321461627,-2.3283064365386963e-10
2,-4161598666576.733,-1888695577.4460552,-978.1864927381334,-0.4151220754988686,88021416595.41045,-33125.36650958273,-3.4924596548080444e-10
0,-67389167429018.81,-119036096206.49924,-721.151769833641,-1.2719134421644036,108290000000.00012,-34136.32166105657,-1.1641532182693481e-10
1,-63348680025945.75,-83275916961.17201,-726.5986068862043,-0.9532523524218164,108290000000.00012,-34348.89096022694,-1.1641532182693481e-10
2,-21759911029569.73,-9317579318.662577,-818.02244208541,-0.3447653784747984,108290000000.00012,-35550.31159549131,1.1641532182693481e-10
