particle_id,x,y,vx,vy,time,energy,energy error
0,-547099936986.3397,-16670271505.14179,-1090.5717585354355,-32.187880326853545,7321302540.51978,-30795.5799317403,-3.4924596548080444e-10
0,-2276944492309.402,-67660199544.512856,-989.7018772046956,-29.15893940911521,9007169877.270834,-31610.03844597307,4.656612873077393e-10
0,-4279521305443.617,-126650575362.32202,-945.9271357520444,-27.8610777869208,11081239813.408297,-31608.97391569428,2.3283064365386963e-10
0,-6649645129092.059,-196454265702.3244,-914.1100182603394,-26.92033468270737,13632903284.319042,-31608.37984584412,-3.637978807091713e-12
0,-9475384019499.611,-279667990926.33875,-887.7179859988354,-26.14101604026286,16772135166.203262,-31607.95484486042,-2.3283064365386963e-10
0,-12856384379066.951,-379226871261.28766,-864.3308433100505,-25.45096131100333,20634234114.824,-31607.6234686221,1.1641532182693481e-10
0,-16909635374627.877,-498575810498.8775,-842.7743217152922,-24.81524534434248,25385653841.099422,-31607.351611835125,5.820766091346741e-10
0,-21773991918972.15,-641803096010.8179,-822.3852359926115,-24.21417499021712,31231177147.357983,-31607.121103749727,-1.1641532182693481e-10
0,-27614829910576.457,-813777607624.0068,-802.7496036376233,-23.635471015785072,38422741920.10384,-31606.92117190128,5.857145879417658e-10
0,-34629249101425.227,-1020302055926.0354,-783.5895285678771,-23.070897802255733,47270299473.28769,-31606.744923776016,1.1641532182693481e-10
0,-43052033213330.38,-1268288476432.988,-764.7075841238398,-22.514608589332944,58155173228.93479,-31606.587684965343,-5.820766091346741e-11
1,-3048373797148.7124,-10143244581.528172,-994.0347240599187,-3.122537522871177,58155173228.93479,-31720.25619879912,0.0
0,-53162518199908.65,-1565960441524.9463,-745.9567461442471,-21.96225188483422,71546493484.7427,-31606.44613333355,4.656612873077393e-10
1,-15056526416091.896,-47716181586.71333,-849.9029674860999,-2.655994314968677,71546493484.7427,-33706.60348122212,1.1641532182693481e-10
0,-65292497438247.71,-1923085789373.73,-727.2228930755388,-21.41045183163478,88021416595.41045,-31606.31781336572,-3.4924596548080444e-10
1,-28582258543853.92,-89967996226.02412,-797.6156065082025,-2.4909088973348377,88021416595.41045,-33705.88338073372,1.1641532182693481e-10
0,-79835277345447.89,-2351243214512.97,-708.4139839872772,-20.85648711031936,108290000000.00012,-31606.200847856235,0.0
1,-44336843812716.96,-139159908488.3639,-759.727640155188,-2.3718321845583565,108290000000.00012,-33705.54097029631,-5.820766091346741e-10
2,-4872031336740.571,-8551994304.736215,-972.4332426857422,-1.5883160793388564,108290000000.00012,-31803.92802130425,1.1641532182693481e-10
