particle_id,x,y,vx,vy,time,energy,energy error
0,-641051832927.7683,-137803842442.1045,-1142.810863800967,-239.9556520822765,7321302540.51978,72109.48867815477,-4.656612873077393e-10
0,-2480373082194.446,-523724685589.7797,-1059.7849119257871,-222.29551115579648,9007169877.270834,71676.14728617016,1.0477378964424133e-09
0,-4634212984633.74,-975454207298.5254,-1021.1321734881864,-214.14811112479345,11081239813.408297,71677.12702289305,-4.656612873077393e-10
0,-7201232335367.207,-1513774429825.5225,-992.9650402485375,-208.22344012523985,13632903284.319042,71677.69632441836,3.4924596548080444e-10
0,-10279573992542.836,-2159280939429.551,-969.6229426017766,-203.31860272440835,16772135166.203262,71678.10373434774,3.4924596548080444e-10
0,-13982456329881.62,-2935718234021.965,-948.9825224590036,-198.9840348278048,20634234114.824,71678.42084187461,5.820766091346741e-10
0,-18444317362689.914,-3871275893581.4775,-930.0088912992434,-195.00105172507332,25385653841.099422,71678.68024598184,-4.656612873077393e-10
0,-23826184711894.234,-4999716576054.251,-912.1172988326556,-191.2462408795604,31231177147.357983,71678.89938672865,-4.656612873077393e-10
0,-30321504683216.9,-6361598904079.682,-894.943717609294,-187.64284012191115,38422741920.10384,71679.0886294106,-1.1641532182693481e-10
0,-38162871699266.0,-8005688672163.721,-878.2452549143186,-184.1396639749368,47270299473.28769,71679.25461614603,4.656612873077393e-10
0,-47629943923789.22,-9990618569192.93,-861.8510455428479,-180.70072380564693,58155173228.93479,71679.40185521194,4.656612873077393e-10
0,-59058806503046.25,-12386851320795.52,-845.6356742909285,-177.29961493269707,71546493484.7427,71679.53355137567,-1.1641532182693481e-10
0,-72853057987236.08,-15279004063927.34,-829.5037213273217,-173.91625501561265,88021416595.41045,71679.65207249479,-1.7462298274040222e-10
0,-89496924599716.9,-18768597846554.96,-813.380241404551,-170.5348758953495,108290000000.00012,71679.75922680594,-1.1641532182693481e-10
