particle_id,x,y,vx,vy,time,energy,energy error
0,-29647494673.25379,-19650185127.569942,-1068.2350914808387,-693.9035502629574,327030571.8023337,8376.877637021826,-1.1641532182693481e-09
0,-107363180630.73344,-70109159011.20316,-1008.8659338701726,-654.9007422137638,402335499.5893273,8205.982496141572,-1.1641532182693481e-10
0,-199331601419.81567,-129805343609.86784,-979.5192542595464,-635.7663158865869,494980800.53394896,8207.8887609042,0.0
0,-309663217453.13873,-201414705574.7813,-958.0540821872848,-621.7970186285214,608959421.0486298,8209.098048426094,-3.4924596548080444e-10
0,-442684874195.7737,-287746874131.7969,-940.2706795452872,-610.2341623271207,749183758.4081169,8209.997792130453,1.7462298274040222e-09
0,-603470408817.2275,-392095137898.22095,-924.570877117523,-600.0314593263699,921697381.569354,8210.721439309767,3.4924596548080444e-10
0,-798100462661.3099,-518405784773.0482,-910.1711401060326,-590.676851752825,1133935504.6843193,8211.331091137836,3.4924596548080444e-10
0,-1033910896138.7384,-671439507423.9783,-896.6278949110082,-581.8807779773359,1395045439.5284946,8211.860430689994,-1.1641532182693481e-10
0,-1319772903785.2334,-856953253221.4125,-883.6652574459539,-573.463282553508,1716280838.116139,8212.329638314899,8.149072527885437e-10
0,-1666423250816.3108,-1081914558266.8212,-871.0998008347665,-565.3047869248138,2111486717.0779853,8212.751685365103,1.1641532182693481e-10
0,-2086858914946.352,-1354757659667.2903,-858.8033127124415,-557.3217442816592,2597696168.006203,8213.135361730063,0.0
0,-2596810773926.9805,-1685690895682.2026,-846.6825893593906,-549.4534416001642,3195864471.557025,8213.486877675052,0.0
0,-3215312891327.781,-2087066138918.9475,-834.6676724153039,-541.6543209677743,3931772255.1054206,8213.810775139194,-2.3283064365386963e-10
0,-3965386720733.103,-2573822801766.411,-822.7046041069557,-533.8892528696678,4837136619.40277,8214.110476626782,-1.1641532182693481e-10
0,-4874863005840.465,-3164021195958.0083,-810.7507540994758,-526.1304885982727,5950978123.004202,8214.388631310721,3.4924596548080444e-10
0,-5977368295462.403,-3879482715317.975,-798.7716855449308,-518.3556172056288,7321302540.51978,8214.647341551376,8.149072527885437e-10
0,-7313507871152.938,-4746557476500.268,-786.7389820005667,-510.54614931086127,9007169877.270834,8214.888315745455,0.0
0,-8932282578840.77,-5797043747220.014,-774.628695957693,-502.6865062977301,11081239813.408297,8215.112974065705,-2.3283064365386963e-10
0,-10892783652511.174,-7069287772199.159,-762.4202119039109,-494.7632797746956,13632903284.319042,8215.322523111128,-2.3283064365386963e-10
0,-13266217206623.482,-8609497531524.376,-750.0953930343882,-486.7646759180229,16772135166.203262,8215.51800946315,-2.3283064365386963e-10
0,-16138318734906.523,-10473309586460.877,-737.637926250549,-478.6800890312537,20634234114.824,8215.700358601287,1.1641532182693481e-10
0,-19612227745665.742,-12727654522407.637,-725.03280814119,-470.4997669616701,25385653841.099422,8215.870403425419,0.0
0,-23811903608379.004,-15452973600992.49,-712.2659324053676,-462.2145426028165,31231177147.357983,8216.02890526998,2.3283064365386963e-10
0,-28886175740178.867,-18745847055400.21,-699.3237506864077,-453.8156132189294,38422741920.10384,8216.176569397154,2.3283064365386963e-10
0,-35013534281651.27,-22722102912644.85,-686.1929863860939,-445.2943542826902,47270299473.28769,8216.31405635341,0.0
0,-42407781107431.42,-27520484114285.14,-672.8603861145017,-436.6421578339511,58155173228.93479,8216.441990180465,-2.3283064365386963e-10
0,-51324674875870.92,-33306960700474.547,-659.3124968550015,-427.8502875993419,71546493484.7427,8216.560964158445,-2.9103830456733704e-10
0,-62069717010714.0,-40279782380757.97,-645.5354592122267,-418.909744604535,88021416595.41045,8216.671544590208,-2.3283064365386963e-10
0,-75007236733589.72,-48675374099821.91,-631.5148085912937,-409.8111379764509,108290000000.00012,8216.774272946699,5.238689482212067e-10
