particle_id,x,y,vx,vy,time,energy,energy error
0,-1962175598280.0188,-20046303578.350883,-1035.0255510526745,-10.128438669600111,31231177147.357983,-10588.584213300725,0.0
0,-8839694211649.17,-87195646020.67368,-915.1121503649524,-8.927812664249354,38422741920.10384,-11908.346125956974,3.4924596548080444e-10
0,-16701643067332.246,-163876223149.3841,-867.1374501720782,-8.45596738683981,47270299473.28769,-11907.559063360037,2.3283064365386963e-10
0,-25937049947145.63,-253925536875.31903,-832.3311695710239,-8.114858024282,58155173228.93479,-11907.168968610174,-4.656612873077393e-10
1,-3243266462433.495,-18353971592.866867,-1006.1372151191126,-5.403789515503367,58155173228.93479,-11972.58893056278,2.3101165425032377e-10
0,-36878133404169.36,-360588856049.5224,-803.4166718935053,-7.831970080539718,71546493484.7427,-11906.896900901978,5.820766091346741e-10
1,-15505277817838.998,-83996414162.58678,-870.8352221526059,-4.656888594739255,71546493484.7427,-13715.60459214839,-1.1641532182693481e-10
0,-49892111669417.74,-487447475486.9432,-777.7279707944547,-7.58089529831615,88021416595.41045,-11906.68822950218,5.220499588176608e-10
1,-29389287125652.9,-158216793566.55423,-820.0098203286851,-4.382503030974383,88021416595.41045,-13714.903182573908,-8.149072527885437e-10
0,-65404000343244.375,-638644274711.4287,-753.9758465208258,-7.348903643923487,108290000000.00012,-11906.519268541946,0.0
1,-45609119712778.766,-244889444821.7209,-783.1682183264525,-4.184447032319473,108290000000.00012,-13714.57285148342,-1.7644197214394808e-10
