particle_id,x,y,vx,vy,time,energy,energy error
0,-480959799027.1106,-234626711591.42984,-1157.2980025944637,-554.7782637146875,4837136619.40277,202967.99915368625,2.9103830456733704e-11
0,-1727260175873.861,-831833738608.651,-1094.3064208999954,-524.2835048653285,5950978123.004202,202810.72499103053,1.1641532182693481e-10
0,-3203219424873.5063,-1538919856115.627,-1063.0582645239256,-509.25468182338506,7321302540.51978,202811.7295770493,3.7834979593753815e-10
0,-4974718125956.762,-2387526030869.92,-1040.19882428757,-498.2784401138068,9007169877.270834,202812.3407515656,-6.111804395914078e-10
0,-7111358773098.077,-3411007779437.215,-1021.2618023356738,-489.192724083903,11081239813.408297,202812.7812089926,-9.313225746154785e-10
0,-9694849714754.473,-4648507891934.105,-1004.546113111288,-481.1764688885072,13632903284.319042,202813.12540292577,-1.1641532182693481e-10
0,-12823173383670.133,-6146960364548.83,-989.2174782826164,-473.8276140132742,16772135166.203262,202813.4076128148,-1.1641532182693481e-10
0,-16614595334162.145,-7963012634061.613,-974.80355214133,-466.9187460147983,20634234114.824,202813.64629973867,5.820766091346741e-10
0,-21212195628393.69,-10165196714014.137,-961.0105788316208,-460.3085303693369,25385653841.099422,202813.85248183308,6.984919309616089e-10
0,-26789217821577.383,-12836491513714.35,-947.6432959070524,-453.9030674380456,31231177147.357983,202814.03323796915,2.3283064365386963e-10
0,-33555467114505.69,-16077387506784.57,-934.565274240116,-447.6367749740015,38422741920.10384,202814.1933802002,3.4924596548080444e-10
0,-41764996500376.36,-20009568230366.305,-921.6773972946648,-441.4620215502385,47270299473.28769,202814.3363321472,2.9103830456733704e-11
0,-51725351846778.805,-24780338424287.09,-908.9053313034964,-435.3430942255157,58155173228.93479,202814.4646249177,-8.731149137020111e-11
1,-5122982357298.849,-167528451349.80844,-1159.2974495785957,-37.03051553062932,58155173228.93479,200878.7024681114,8.149072527885437e-10
0,-63808692922014.84,-30567950664313.305,-896.1918082944827,-429.2524849666417,71546493484.7427,202814.5801932072,5.820766091346741e-11
1,-19926540086396.367,-640034548646.2045,-1073.1642537509954,-34.24345456750943,71546493484.7427,200415.6899640728,2.6193447411060333e-10
0,-78465164912275.28,-37588009893370.66,-883.4916487093661,-423.16849632650496,88021416595.41045,202814.68455997243,1.1641532182693481e-10
1,-37244472743898.914,-1192568328351.494,-1033.2996205457737,-32.96520750787216,88021416595.41045,200416.2115730281,-2.9103830456733704e-11
0,-96238964052212.28,-46101168335643.86,-870.7684240418055,-417.0736365561768,108290000000.00012,202814.7789555025,5.820766091346741e-11
1,-57872137924797.016,-1850617842718.287,-1004.258201559158,-32.03596038346061,108290000000.00012,200416.4874015425,-1.7462298274040222e-10
