particle_id,x,y,vx,vy,time,energy,energy error
0,84755458203276.5,-27692767210.69166,46347.964566243136,-15.171081640731416,38422741920.10384,1073788265.5422084,0.0
1,85146829235338.0,-32203763220.95364,46561.60850517123,-17.642254545562892,38422741920.10384,1083713399.257721,0.0
0,494807261529485.06,-161915050915.9275,46345.407008994,-15.17024535499507,47270299473.28769,1073788299.045668,-2.384185791015625e-07
1,497088924160738.1,-188289167451.08105,46559.06231967041,-17.641290312933585,47270299473.28769,1083713415.376711,2.384185791015625e-07
0,999264974960986.8,-327039230439.48804,46344.38787590184,-15.169911836418333,58155173228.93479,1073788299.0729012,0.0
1,1003872277092061.0,-380310050951.0394,46558.04786417836,-17.640906020131325,58155173228.93479,1083713415.4037087,0.0
0,1619872448715180.0,-530182719941.0923,46343.68739419739,-15.169682575625297,71546493484.7427,1073788299.076595,0.0
1,1627340963427181.8,-616543162482.3899,46557.35059732682,-17.640641857013943,71546493484.7427,1083713415.4073298,0.0
2,-21875599591313.773,-1866047184.575379,-9423.055921619976,-0.8214871740788661,71546493484.7427,44027216.78268535,0.0
0,2383376303299807.0,-780100492493.8157,46343.15174356,-15.169507254924536,88021416595.41045,1073788305.846473,-2.384185791015625e-07
1,2394364930467669.0,-907169560501.0676,46556.81855703798,-17.6404402821987,88021416595.41045,1083713422.1680014,0.0
2,-176956824856331.38,-15385939609.993046,-9408.13573866376,-0.8201981729175413,88021416595.41045,44027218.62542948,1.4901161193847656e-08
0,3322682518657665.0,-1087563664845.036,46342.81217760696,-15.169396110923248,108290000000.00012,1073788305.846473,0.0
1,3338001904446911.0,-1264714861218.7163,46556.48210074316,-17.640312805519322,108290000000.00012,1083713422.1680014,0.0
2,-367587082746312.9,-32005033472.238247,-9402.912551218596,-0.8197436776117454,108290000000.00012,44027218.739846766,0.0
