particle_id,x,y,vx,vy,time,energy,energy error
0,-953539903771.4524,-29327955613.33581,-1067.313807396378,-31.67179006827709,13632903284.319042,-20620.23725366348,-2.3283064365386963e-10
0,-4085935043631.278,-122130738845.69734,-959.6678652763272,-28.415314457529952,16772135166.203262,-21610.98211773002,-4.656612873077393e-10
0,-7695496256250.453,-228986229391.6484,-914.304488686914,-27.06275386675345,20634234114.824,-21610.04886471241,-1.2187229003757238e-09
0,-11955743414866.678,-355075145714.59344,-881.3579421268017,-26.083403816174904,25385653841.099422,-21609.55028475932,3.4560798667371273e-10
0,-17023130711093.8,-505034411703.7416,-854.0152781761345,-25.2718077882398,31231177147.357983,-21609.19689247344,-6.984919309616089e-10
0,-23073220477891.89,-684060898491.6555,-829.7633354305524,-24.552568940171163,38422741920.10384,-21608.92333330115,4.656612873077393e-10
0,-30311104891027.53,-898223348546.9501,-807.3844342418909,-23.889255649962625,47270299473.28769,-21608.70024862216,-4.656612873077393e-10
0,-38979208204933.42,-1154694138096.5508,-786.1907407733676,-23.261324825145824,58155173228.93479,-21608.51205753704,1.1641532182693481e-10
1,-3156518859145.093,-24365984652.11916,-1000.587665694346,-7.313716076958642,58155173228.93479,-20818.062075704394,5.820766091346741e-10
0,-49365109249456.766,-1461981025372.526,-765.7522154832043,-22.655948905266104,71546493484.7427,-21608.34954457153,-1.673470251262188e-10
1,-15304968126661.562,-112850033259.1159,-861.5000971906081,-6.267631062591455,71546493484.7427,-22665.53902373137,0.0
0,-61810133510797.81,-1830181465298.6248,-745.7792982005817,-22.06449905527264,88021416595.41045,-21608.20682070753,2.3646862246096134e-10
1,-29029303250003.96,-212661080169.35107,-810.0342687030119,-5.889508959485413,88021416595.41045,-22664.829156961,2.3283064365386963e-10
0,-76719047612475.31,-2271269454758.6694,-726.0652728500049,-21.480820100827327,108290000000.00012,-21608.079894350725,3.4924596548080444e-10
1,-45041976176993.4,-329065056610.4046,-772.7345319207411,-5.616661012366458,108290000000.00012,-22664.493728417787,-5.820766091346741e-11
