particle_id,x,y,vx,vy,time,energy,energy error
0,-1849776700057.6887,-1188504257.3282127,-1019.8115632172784,-0.6248616055515349,31231177147.357983,-32865.63590048824,-3.4924596548080444e-10
0,-8577534339016.494,-5299570244.453497,-892.5272146604534,-0.5448902375212167,38422741920.10384,-34387.10567038285,1.1641532182693481e-10
0,-16232671268579.178,-9971625958.661732,-843.134296708104,-0.5144700927943509,47270299473.28769,-34386.295546828245,1.1641532182693481e-10
1,-2579795080251.4697,-1064899995.954032,-1001.695698495263,-0.3917130800478287,47270299473.28769,-32995.173061208625,5.820766091346741e-10
0,-25200908255508.81,-15443193422.9831,-807.3162086429439,-0.4924959168891418,58155173228.93479,-34385.89620338357,0.0
1,-12472953829349.023,-4920157674.665691,-863.3738666123239,-0.3360686926907316,58155173228.93479,-34821.23024291842,0.0
0,-35800948515157.74,-21909134323.84933,-777.5426916398279,-0.4742637285330352,71546493484.7427,-34385.61971136386,0.0
1,-23654552930648.73,-9271008207.998726,-812.0351455227355,-0.3158892181448028,71546493484.7427,-34820.480345653195,0.0
0,-48381866048316.695,-29582472759.4381,-751.0646994951636,-0.458067389244816,88021416595.41045,-34385.40735326562,1.1641532182693481e-10
1,-36703908197208.48,-14346500735.840002,-774.8263570934703,-0.3013270568972712,88021416595.41045,-34820.12045506423,-2.3283064365386963e-10
0,-63345345593643.09,-38708193690.116585,-726.5540070524358,-0.4430853920273861,108290000000.00012,-34385.23509337398,1.7462298274040222e-10
1,-52076547122086.52,-20324280028.89848,-743.8674556295224,-0.2892358467774292,108290000000.00012,-34819.87780221924,2.3283064365386963e-10
2,62107605438452.02,-10697131589.952135,15762.669549382736,-2.7117497755215827,108290000000.00012,123931227.57217532,0.0
3,62078259942404.73,-8672464253.997087,15755.277019676843,-2.198499618581352,108290000000.00012,123814695.87441464,-1.4901161193847656e-08
