particle_id,x,y,vx,vy,time,energy,energy error
0,-1562843924740.9773,-1848376929.567186,-1029.5989120416714,-1.1646468608718714,25385653841.099422,-32407.80929041724,-3.637978807091713e-12
0,-7110333075635.914,-8108408351.130117,-907.1941889051506,-1.0228740700760677,31231177147.357983,-33795.237060912186,2.3283064365386963e-10
1,-1851483657559.076,-1693567797.5167413,-1020.035623304678,-0.8898390161129563,31231177147.357983,-32531.466008170333,4.656612873077393e-10
0,-13441853423107.588,-15245293250.811691,-858.7279907819141,-0.9677708890237342,38422741920.10384,-33794.39543837338,-1.1641532182693481e-10
1,-8581506659268.795,-7548693363.306781,-892.8701728631773,-0.7760905310533421,38422741920.10384,-34049.66812737816,0.0
0,-20872609645191.78,-23618588476.72187,-823.571206843893,-0.9279464398665558,47270299473.28769,-33793.97350533033,1.1641532182693481e-10
1,-16239786739262.762,-14203310635.815012,-843.4993289186907,-0.7327993952780675,47270299473.28769,-34048.858349447546,1.1641532182693481e-10
0,-29668800341119.55,-33528843178.124306,-794.3594657733344,-0.8949141200505912,58155173228.93479,-33793.678742948454,-3.4924596548080444e-10
1,-25212088909492.24,-21997046518.13628,-807.6970002882327,-0.7015274086822367,58155173228.93479,-34048.45916968491,-2.3283064365386963e-10
0,-40123763682702.87,-45306676825.70097,-768.3980036639973,-0.8655876526295977,71546493484.7427,-33793.45193082112,-1.1641532182693481e-10
1,-35817322983939.35,-31207515927.32369,-777.9368846726696,-0.6755809372455904,71546493484.7427,-34048.182745936385,1.1641532182693481e-10
0,-52576350042695.6,-59333802185.963486,-744.3840980778917,-0.8384799094115134,88021416595.41045,-33793.267724371806,-3.4924596548080444e-10
1,-48404840893748.92,-42138255585.75426,-751.471229005946,-0.6525320410569786,88021416595.41045,-34047.97044480662,-2.3283064365386963e-10
0,-67423301831581.35,-76057052834.19057,-721.5811210520533,-0.8127517691161135,108290000000.00012,-33793.11274843491,1.7462298274040222e-10
1,-63376685185737.805,-55138376560.95973,-726.972416272138,-0.6312116456208923,108290000000.00012,-34047.79823598481,-1.1641532182693481e-10
