particle_id,x,y,vx,vy,time,energy,energy error
0,-1233035291334.421,-14597622922.46248,-1084.8546312089236,-12.428739912134724,16772135166.203262,16638.32447152282,0.0
0,-5168976990096.663,-59628671052.754684,-982.2813230508189,-11.232571959810558,20634234114.824,15780.538886785564,-5.256879376247525e-10
0,-9720252006012.086,-111663939101.71428,-938.0887455786846,-10.723946313349934,25385653841.099422,15781.398424457237,1.1823431123048067e-10
0,-15103140913056.492,-173194629672.68988,-905.9744618715556,-10.35537497951552,31231177147.357983,15781.858961665072,0.0
0,-21517079698004.6,-246503202569.1744,-879.3327453023346,-10.0500215169732,38422741920.10384,15782.184240365284,-5.820766091346741e-10
0,-29187266296205.902,-334164202412.7087,-855.7189981899729,-9.779587773969189,47270299473.28769,15782.43512432382,-8.149072527885437e-10
0,-38377771810580.695,-439195617033.34827,-833.9475466552765,-9.53038350528409,58155173228.93479,15782.638968447804,5.802576197311282e-10
0,-49401710901587.75,-565175493773.8894,-813.3487455423998,-9.294689325505637,71546493484.7427,15782.810290881547,-1.8189894035458565e-12
0,-62631644747279.68,-716360950684.7686,-793.5044281106617,-9.06769038066812,88021416595.41045,15782.95767717372,1.7462298274040222e-10
1,-281294977149307.6,-32704818703.44227,-67638.70315239311,-7.980525838648208,88021416595.41045,2287298970.279851,0.0
2,-417927435790202.9,-148751190601.9634,-100541.43266613336,-35.93247953167999,88021416595.41045,5054118947.991844,0.0
0,-78511161016788.16,-897820550930.998,-774.1336856068816,-8.846155109892054,108290000000.00012,15783.086611773528,-1.1641532182693481e-10
1,-1652212826490260.5,-194456099127.73755,-67636.94217373297,-7.980319825250438,108290000000.00012,2287298836.933285,0.0
2,-2455744514323936.0,-877046181079.9993,-100540.26606180596,-35.932062874132995,108290000000.00012,5054119169.890441,0.0
