particle_id,x,y,vx,vy,time,energy,energy error
0,-548841140955.80566,-7309543582.338557,-1091.990059525641,-14.0896867834352,7321302540.51978,-29398.19249111507,-6.984919309616089e-10
0,-2281377751747.773,-29635480492.795586,-991.3588351541486,-12.76879562650321,9007169877.270834,-30205.64589043177,2.3283064365386963e-10
0,-4287450737265.99,-55469442275.19451,-947.6355110050674,-12.202091013954842,11081239813.408297,-30204.58268222888,-5.820766091346741e-10
0,-6661983444491.5205,-86042471079.25864,-915.8547089776184,-11.791301164716806,13632903284.319042,-30203.988983720425,8.731149137020111e-10
0,-9493250051281.982,-122492427946.05795,-889.493328863307,-11.451004423712114,16772135166.203262,-30203.5642455286,1.1641532182693481e-10
0,-12881163538940.348,-166105898434.67847,-866.1342280816791,-11.149695796090809,20634234114.824,-30203.233082565363,-3.4924596548080444e-10
0,-16943049429546.36,-218393232478.59732,-844.6045481199862,-10.872126002723244,25385653841.099422,-30202.961412407865,0.0
0,-21818184601548.44,-281147153470.7619,-824.2419027197695,-10.609696442980264,31231177147.357983,-30202.731075364805,-2.3283064365386963e-10
0,-27672473540893.41,-356503012454.3116,-804.6328325021793,-10.357045933081656,38422741920.10384,-30202.53130513482,-1.1641532182693481e-10
0,-34703678088207.37,-447006125739.741,-785.4998253876001,-10.110579162885095,47270299473.28769,-30202.35521301464,1.1641532182693481e-10
0,-43147411665859.14,-555688935384.5087,-766.6457647727658,-9.86774416456738,58155173228.93479,-30202.198127156706,2.9103830456733704e-10
0,-53284050768185.31,-686159967389.0773,-747.9238977255644,-9.626642132424,71546493484.7427,-30202.056727267744,-4.0745362639427185e-10
0,-65446694974395.21,-842706280373.0298,-729.2203562202078,-9.38580053647164,88021416595.41045,-30201.928559246822,-2.9103830456733704e-10
0,-80030292195296.89,-1030410908308.8184,-710.443349350788,-9.144032936416762,108290000000.00012,-30201.811747045984,-1.1641532182693481e-10
