particle_id,x,y,vx,vy,time,energy,energy error
0,-1160350165157.5754,-8927634490.005804,-1063.9911737447935,-7.8926003550286845,16772135166.203262,-11854.146197934286,4.656612873077393e-10
0,-4997582147625.291,-37344648286.98395,-955.0781704705828,-7.068681043148149,20634234114.824,-12877.310905546125,2.9103830456733704e-10
0,-9415729562488.178,-70037144763.28833,-909.421632133713,-6.728374036856673,25385653841.099422,-12876.423241167273,6.96672941558063e-10
0,-14627781409867.502,-108595049947.76282,-876.2662905739661,-6.482010823196601,31231177147.357983,-12875.9555273914,-2.3101165425032377e-10
0,-20824745596861.69,-154433425681.35474,-848.7477593037177,-6.277833226161634,38422741920.10384,-12875.62508058548,-1.1641532182693481e-10
0,-28220636960378.336,-209135776127.9996,-824.33577003204,-6.096862984453017,47270299473.28769,-12875.36994991632,4.656612873077393e-10
0,-37065239982773.305,-274549559107.6088,-801.8046319050476,-5.9299323060586415,58155173228.93479,-12875.162356074492,-2.3283064365386963e-10
0,-47653582126629.7,-352856533546.45074,-780.4619481995717,-5.7718715185233,71546493484.7427,-12874.987573973953,-1.8189894035458565e-12
0,-60335384286880.04,-446642744544.2641,-759.8746953708027,-5.619451658147033,88021416595.41045,-12874.836901525676,5.820766091346741e-11
0,-75525405437536.58,-558975057372.2701,-739.7511345988651,-5.470499447646172,108290000000.00012,-12874.704781369248,-4.656612873077393e-10
