particle_id,x,y,vx,vy,time,energy,energy error
0,-317457289911.4898,-13590222884.1942,-1120.6641512236315,-46.666378103290135,3931772255.1054206,-31467.09621501761,-1.2005330063402653e-10
0,-1278541108155.4578,-53571476849.18015,-1027.1635326729493,-42.71366277686453,4837136619.40277,-32099.23366751126,0.0
0,-2396879306041.299,-100069970534.64752,-985.2664541836656,-40.96163337080616,5950978123.004202,-32098.02981107915,6.984919309616089e-10
0,-3724599232366.142,-155265424545.52094,-954.7831234469847,-39.689991893754,7321302540.51978,-32097.332063314447,3.4924596548080444e-10
0,-5311676035865.545,-221237299511.42163,-929.5099070582928,-38.63691359378003,9007169877.270834,-32096.828437087417,2.3283064365386963e-10
0,-7215160249542.756,-300357526485.3108,-907.1363986009997,-37.705295764571495,11081239813.408297,-32096.43303088518,5.820766091346741e-11
0,-9502384769425.09,-395424855691.95386,-886.5395676210162,-36.848043456161975,13632903284.319042,-32096.106762301468,1.1641532182693481e-10
0,-12253609609362.44,-509775053591.8341,-867.085144476758,-36.03859567927749,16772135166.203262,-32095.828727830725,-4.656612873077393e-10
0,-15564814848413.72,-647397076618.2999,-848.3777629675767,-35.260412365156725,20634234114.824,-32095.58650766313,-2.3283064365386963e-10
0,-19550872851272.07,-813064947749.7971,-830.1528141911141,-34.50243198630161,25385653841.099422,-32095.372148512804,-2.3283064365386963e-10
0,-24349231430731.824,-1012490843304.5898,-812.2232130002976,-33.756838467354065,31231177147.357983,-32095.18025812728,0.0
0,-30124216079741.0,-1252503896140.3513,-794.4506112279802,-33.01785478999526,38422741920.10384,-32095.00700878119,-2.3283064365386963e-10
0,-37072056234178.766,-1541259082374.687,-776.7286554899126,-32.28104191427021,47270299473.28769,-32094.849576210545,-4.656612873077393e-10
0,-45426743119818.414,-1888480663613.4863,-758.972657481527,-31.542866509601826,58155173228.93479,-32094.70580507024,1.0913936421275139e-10
0,-55466829600870.44,-2305744774454.5195,-741.1128930078764,-30.80042070109904,71546493484.7427,-32094.57400025177,0.0
0,-67523282251674.63,-2806805736296.312,-723.090056673107,-30.051232072738543,88021416595.41045,-32094.45279203527,-1.7462298274040222e-10
0,-81988489379344.02,-3407970408289.3594,-704.8520469989255,-29.29312935150623,108290000000.00012,-32094.34104660034,1.7462298274040222e-10
