particle_id,x,y,vx,vy,time,energy,energy error
0,-928476848424.3672,-1186535763.8431256,-1058.946581724935,-1.3034051950581096,13632903284.319042,-32769.94396832725,-1.1641532182693481e-10
0,-4027641545811.138,-4994482144.871252,-948.316837581811,-1.1644668514188794,16772135166.203262,-33838.40123396175,1.0477378964424133e-09
0,-7591916212762.839,-9370203203.871565,-902.2802918328476,-1.1075271383657486,20634234114.824,-33837.455104761815,1.0477378964424133e-09
0,-11793810755716.158,-14527430646.330038,-868.8545233387467,-1.06631585384478,25385653841.099422,-33836.95328259497,6.984919309616089e-10
0,-16786863305463.195,-20654891428.1832,-841.1078145957381,-1.032157933921102,31231177147.357983,-33836.59756577539,-1.1641532182693481e-10
0,-22742743840784.48,-27963321782.59385,-816.4876575569607,-1.001876062792038,38422741920.10384,-33836.32209942816,0.0
0,-29861557266114.81,-36698265346.93134,-793.7579633776363,-0.9739359424093312,47270299473.28769,-33836.09733057389,-1.1641532182693481e-10
0,-38379399358209.95,-47149383966.486496,-772.2204007067044,-0.9474723509034594,58155173228.93479,-33835.90758380457,2.3283064365386963e-10
1,-3032234983309.466,-904058119.4850411,-993.0925258355264,-0.2793940236397886,58155173228.93479,-33334.22652220115,-3.4924596548080444e-10
0,-48575840525514.8,-59659653026.487724,-751.4380437319903,-0.9219446546260268,71546493484.7427,-33835.7435904399,1.1641532182693481e-10
1,-15019566703978.523,-4263102645.3772407,-848.1756639473282,-0.2373726857913086,71546493484.7427,-35342.14472209441,0.0
0,-60782076989005.98,-74635366758.36313,-731.116280314208,-0.8969886845201767,88021416595.41045,-33835.59942809044,-2.3283064365386963e-10
1,-28515697135828.297,-8038642372.820889,-795.7636219345769,-0.2225523055259864,88021416595.41045,-35341.42312979791,5.820766091346741e-10
0,-75390058349171.02,-92557337732.2406,-711.0443198480203,-0.8723441028083395,108290000000.00012,-33835.47108231194,2.9103830456733704e-10
1,-44231776760298.414,-12433186808.89632,-757.7863284634327,-0.2118629329548313,108290000000.00012,-35341.07961147028,-5.820766091346741e-11
