particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-16510415103967.879,0.0,623.7911185722239,717.2879458513763,90071698772.70834,63125.06869006361,1.2813516654336754
c_uint(0),-2630587640150.52,14420305749836.592,702.2360155059863,652.4259662518377,110812398134.08295,62327.18535279692,1.245064165669929
c_uint(0),15182126710389.656,29946836525744.297,688.0167846311333,577.0735950479532,136329032843.19043,62205.77920948563,1.229267896262677
c_uint(0),36368074731134.37,47379098585461.06,662.9441955626335,538.0261893927375,167721351662.03262,62206.236269201734,1.2218860345997273
c_uint(0),61515266163757.15,67601338240133.97,640.5272697778486,511.38165926911256,206342341148.24,62206.42897885881,1.2188420038068237
c_uint(0),91446070688625.58,91365384602495.38,620.3380761414193,490.2857480647432,253856538410.99423,62206.557478290866,1.2183476336585024
c_uint(0),127136510413095.12,119466791678752.39,601.6237322831039,472.18014057114755,312311771473.5799,62206.65094223141,1.2194950501090065
c_uint(0),169737474953186.12,152808513847189.75,583.8627115737438,455.8596829170228,384227419201.0384,62206.722409611946,1.221781519756815
c_uint(0),220606389121425.8,192438975438841.4,566.7041512990039,440.663776352968,472702994732.8769,62206.77884252605,1.2249151626612889
c_uint(0),281343143897198.72,239584588234564.84,549.9032804127497,426.18998142446054,581551732289.3479,62206.824339178915,1.2287243204153377
c_uint(0),353829936265153.7,295682199934490.56,533.281421753828,412.1728754007884,715464934847.427,62206.8614839972,1.2331110977623398
c_uint(0),440275012026913.94,362413219805044.9,516.7020811012604,398.4258437680161,880214165954.1044,62206.89198399577,1.2380259399533995
c_uint(1),-161345921730284.2,0.0,769.7577210749674,75.31686304111824,880214165954.1044,63603.581927789375,1.2380259399533995
