particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-16510415103967.879,0.0,882.0101480888184,1.4758897711528844,90071698772.70834,288.43004456494236,1.2078242156728523
c_uint(0),-4908835263226.71,-354446082989.79364,-969.0118175877843,-65.00419615540868,110812398134.08295,-33335.47776770528,1.2116474247426208
c_uint(0),-26622643742300.86,-1801880676952.4905,-798.7075870020335,-53.14303975517217,136329032843.19043,-36044.56821683451,1.2156897365820958
c_uint(0),-50724159208662.71,-3404614196909.101,-742.7566011657107,-49.37355602297664,167721351662.03262,-36043.956899509125,1.2199728986065081
c_uint(0),-78570874027366.16,-5255212656634.729,-702.2373492610394,-46.65900816824215,206342341148.24,-36043.69149475434,1.2245218103533317
c_uint(0),-111087722258242.45,-7415407959636.514,-668.4302516185653,-44.400185324519484,253856538410.99423,-36043.547562250256,1.2293651344348022
c_uint(0),-149234055802408.94,-9948986315140.582,-638.20103145491,-42.38366196961572,312311771473.5799,-36043.442427338596,1.2345360594494408
c_uint(0),-194073757301188.6,-12926595018078.885,-610.0383955765052,-40.50703114963863,384227419201.0384,-36043.36099752542,1.2400732614060086
c_uint(0),-246807030294880.12,-16427890791921.006,-583.0814493318468,-38.71215016944097,472702994732.8769,-36043.29549579107,1.2460221275182306
c_uint(0),-308789877545815.75,-20542845013971.83,-556.7799395898294,-36.96195142089652,581551732289.3479,-36043.24142714773,1.252436331267694
c_uint(0),-381545710869966.75,-25372518131032.367,-530.7487568149819,-35.23054910482987,715464934847.427,-36043.19598132014,1.2593798843948834
c_uint(0),-466768057775334.1,-31029239521087.234,-504.6962122871798,-33.49837642746518,880214165954.1044,-36043.157304633176,1.2669298463450651
