particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-37823175895448.43,0.0,1065.4545708286962,7.894167631736153,206342341148.24,234648.9384986615,1.1705171927609999
c_uint(0),-16840188094177.416,-8156770626209.448,-985.5639998768713,-459.6407682784815,253856538410.99423,202245.35105498345,1.1726079559610827
c_uint(0),-70996434733880.95,-33374542819356.105,-893.2470918810322,-415.6987732692617,312311771473.5799,201393.66721033916,1.1747782883574698
c_uint(0),-133650224404828.69,-62526307472372.84,-853.3414772956937,-396.989300494726,384227419201.0384,201393.9893624439,1.177033101553366
c_uint(0),-207772869352565.47,-97006346205397.75,-824.3308560323138,-383.43188004009505,472702994732.8769,201394.1049954092,1.1793778389628218
c_uint(1),-86647890183828.8,0.0,1030.1054944114621,3.9178903175305293,472702994732.8769,253291.87745523662,1.1793778389628218
c_uint(0),-296113182846190.9,-138095095824419.97,-800.2610887356335,-372.20075169657855,581551732289.3479,201394.17670142368,1.1818185148459381
c_uint(1),-38704735938045.22,-8617750244721.969,-1036.219655019992,-221.94713508443164,581551732289.3479,220389.77117414458,1.1818185148459381
c_uint(0),-401777767930612.8,-187237898412874.62,-778.9266489017515,-362.2550023534393,715464934847.427,201394.22540080664,1.184361768303026
c_uint(1),-168102698895336.47,-36283608392193.89,-928.2908216850223,-198.34460682193455,715464934847.427,219322.50627365845,1.184361768303026
c_uint(0),-528411257917088.1,-246129794698033.47,-759.2573736257409,-353.09103696625596,880214165954.1044,201394.26004616963,1.1870149319444845
c_uint(1),-316945949234790.94,-68079245194654.73,-883.3283999415587,-188.6657770556983,880214165954.1044,219322.76716706692,1.1870149319444845
c_uint(2),-161345921730284.2,0.0,983.7835888913017,1.9318266481485322,880214165954.1044,248420.7332843726,1.1870149319444845
