particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-37823175895448.43,0.0,1148.870740686562,0.025398444335557352,206342341148.24,326973.0480328674,1.1603161605867827
c_uint(0),-22200373292357.945,-35293733651.094894,-1156.2482770065621,-1.7949098589864367,253856538410.99423,295021.93526052556,1.1620516875163718
c_uint(0),-86613915403979.69,-135210122954.04362,-1069.4334195323613,-1.6583660217715959,312311771473.5799,294544.03003406804,1.163844826158751
c_uint(0),-161932965212943.2,-251993724768.50836,-1029.3646785199671,-1.5959245192476335,384227419201.0384,294544.2904473044,1.165698836219235
c_uint(0),-251620950852295.25,-391038880249.7984,-1000.1781276241823,-1.550538156411099,472702994732.8769,294544.3965031126,1.1676172415959376
c_uint(0),-359094776092914.0,-557646747855.5359,-975.989470260884,-1.5129618707237316,581551732289.3479,294544.46146374504,1.1696038585599833
c_uint(0),-488286933325763.06,-757914457513.8009,-954.5953227840787,-1.4797466347588815,715464934847.427,294544.50483714085,1.1716628277036585
c_uint(1),-131146888840999.3,0.0,1063.2947796083808,0.007482439193019319,715464934847.427,315875.6108487396,1.1716628277036585
c_uint(0),-643860648626102.9,-999070723076.8682,-934.9225347123792,-1.4492158900213177,880214165954.1044,294544.53501822153,1.173798650256776
c_uint(1),-64765613391885.01,-28052344009.507812,-1085.2061530122683,-0.454890738487466,880214165954.1044,283164.53219039086,1.173798650256776
