particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-5858116340692.044,0.0,1313.8128573660679,1.4298132920966586,31958644715.570248,404738.3703879786,1.1383024276354456
c_uint(0),-4486062477757.507,-463023567555.11566,-1298.2571233862143,-132.13093558158815,39317722551.05421,374408.1394324226,1.1394120523979663
c_uint(0),-15869098593294.133,-1621188525975.0542,-1230.8040134116352,-125.2112286009786,48371366194.027695,374280.4119292201,1.1405488295893038
c_uint(0),-29371320263196.207,-2994714259120.827,-1197.0751601339432,-121.76919548160268,59509781230.04202,374280.8781491666,1.1417138815332357
c_uint(0),-45593635451754.48,-4644847594190.908,-1172.3882859444602,-119.25324319815631,73213025405.1978,374281.13987737935,1.142908397823404
c_uint(0),-65175930928344.16,-6636698348230.214,-1151.9389468007462,-117.17048278573795,90071698772.70834,374281.3164199423,1.1441336401682811
c_uint(0),-88871155319901.66,-9046859146297.398,-1133.8932424382565,-115.33321921799592,110812398134.08295,374281.4458925299,1.145390947801982
c_uint(0),-117583409558439.69,-11967290838641.09,-1117.350930885387,-113.64943061529083,136329032843.19043,374281.5455325836,1.146681743517193
c_uint(0),-152405052211939.62,-15509099528234.25,-1101.8021525789495,-112.06704098239241,167721351662.03262,374281.62451280636,1.1480075403508687
c_uint(0),-194658850065912.56,-19806824807218.45,-1086.9298450164042,-110.55368403789281,206342341148.24,374281.68827184325,1.1493699489852385
c_uint(0),-245947865437933.44,-25023514255902.527,-1072.5233439329165,-109.0878635043642,253856538410.99423,374281.7402983947,1.150770685939837
c_uint(0),-308215243075966.4,-31356804568027.582,-1058.4355760933504,-107.65457659930912,312311771473.5799,374281.78297029424,1.1522115826371075
c_uint(0),-383816155854758.75,-39046239222400.01,-1044.5598211769964,-106.24293955620946,384227419201.0384,374281.8179881425,1.153694595456195
c_uint(0),-475604489860052.25,-48382085227353.07,-1030.8161785775876,-104.84480541329091,472702994732.8769,374281.84661522694,1.1552218168928032
c_uint(1),-86647890183828.8,0.0,1190.6914686586197,0.10063884712158094,472702994732.8769,431598.629546924,1.1552218168928032
c_uint(0),-587037302641986.1,-59715957527461.66,-1017.1432315940166,-103.45391294774456,581551732289.3479,374281.8698167159,1.1567954879664473
c_uint(1),-54837405288684.95,-358416958643.5911,-1192.8011493324193,-7.637123132138826,581551732289.3479,400046.56423651136,1.1567954879664473
c_uint(0),-722300654136244.9,-73473617187369.75,-1003.4926712876946,-102.06533795275601,715464934847.427,374281.8883426101,1.158418012047254
c_uint(1),-207852384868107.16,-1337543398311.1592,-1111.8845999508578,-7.113095014582886,715464934847.427,399693.8798954288,1.158418012047254
c_uint(2),-131146888840999.3,0.0,1161.2769784366449,0.07151174533100955,715464934847.427,424859.8295299653,1.158418012047254
c_uint(0),-886461091634685.8,-90170378815172.52,-989.8256928125342,-100.67512552041515,880214165954.1044,374281.9027772008,1.160091970288796
c_uint(1),-387553161614325.4,-2487042540300.834,-1073.5719743384018,-6.866926373133662,880214165954.1044,399694.03088974836,1.160091970288796
c_uint(2),-78759247515879.94,-356453619960.9873,-1166.984974619433,-5.162536318613827,880214165954.1044,393026.028015818,1.160091970288796
