particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-30743831586062.875,0.0,833.6916822738724,4.520049229494712,167721351662.03262,626.0362803800963,1.219862456457784
c_uint(0),-7338631696593.359,-1577146910168.2085,-943.700720247908,-183.87501901977157,206342341148.24,-32790.084998232895,1.2244032002048333
c_uint(0),-45229257795833.86,-8879725114855.672,-739.083086661125,-142.0295474074584,253856538410.99423,-36483.154450137576,1.229237856741815
c_uint(0),-86517805125061.88,-16807783746120.398,-679.9061880387721,-130.47895202166205,312311771473.5799,-36482.63507217221,1.234399397417234
c_uint(0),-133761360880694.42,-25870805854955.05,-637.0510482549647,-122.1732512979099,384227419201.0384,-36482.37355421926,1.239926280722985
c_uint(0),-188447837211004.34,-36356112358629.58,-601.1851808787118,-115.24564395918145,472702994732.8769,-36482.26204744319,1.2458636598067958
c_uint(0),-252048687255874.53,-48546190573103.305,-568.9817487747041,-109.03819050032178,581551732289.3479,-36482.18324194188,1.2522649412176485
c_uint(0),-326137802395628.4,-62742569367284.09,-538.8350184685837,-103.23528779614394,715464934847.427,-36482.122762589366,1.2591938185697533
c_uint(1),-131146888840999.3,0.0,707.2120133427978,1.0997572615829068,715464934847.427,652.7372907325334,1.2591938185697533
c_uint(2),-131146888840999.3,0.0,707.2160390015396,1.0355536761779942,715464934847.427,655.5157457501628,1.2591938185697533
c_uint(0),-412427231318610.56,-79272930921645.53,-509.8227149709082,-97.65644500517452,880214165954.1044,-36482.07449923802,1.2667269593597388
c_uint(1),15888133399276.719,-81783590428.62627,2054.3301819773105,-19.652864082392146,880214165954.1044,1540097.4242869914,1.2667269593597388
c_uint(2),15896241081214.125,-77127152994.77292,2055.2019976627066,-18.5155842016542,880214165954.1044,1542039.2711809077,1.2667269593597388
