particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-20312248095560.734,0.0,938.7294901369273,19.16695400957011,110812398134.08295,66032.7907224925,1.1958129782975608
c_uint(0),-4268098950763.8296,-5723633338455.719,-642.1489358845198,-769.9214967862499,136329032843.19043,33929.94071034441,1.1989894551554217
c_uint(0),-22555513243950.07,-27492383998060.594,-553.3683826488905,-657.2269929200842,167721351662.03262,31958.36260937719,1.2023298294777907
c_uint(0),-43222470756190.32,-52020626207371.266,-520.3452964305503,-617.256805835836,206342341148.24,31958.896447698993,1.2058471435713969
c_uint(0),-67334369960657.11,-80614131019028.05,-496.3317393128308,-588.4369002032519,253856538410.99423,31959.099027319346,1.2095565074704218
c_uint(0),-95728642079115.97,-114271181693421.92,-476.31534783856927,-564.5101879381748,312311771473.5799,31959.220916341612,1.2134753022958369
c_uint(0),-129309487675958.75,-154064683373809.06,-458.4662738284425,-543.2249299904253,384227419201.0384,31959.30854892588,1.217623477199972
c_uint(0),-169107108732270.72,-201215274675945.94,-441.8987910493618,-523.4993570556711,472702994732.8769,31959.375228934136,1.2220239471290177
c_uint(0),-216312890103896.56,-257133739991444.06,-426.11001568334694,-504.72229372440256,581551732289.3479,31959.427793923358,1.2267031069858714
c_uint(0),-272309144960505.75,-323456481905085.75,-410.7819099648607,-486.5086243123462,715464934847.427,31959.470173274487,1.231691487142852
c_uint(0),-338697469275907.56,-402079181606497.94,-395.6961572538745,-468.59477127981296,880214165954.1044,31959.504796855064,1.237024586752149
