particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-57247693328137.19,0.0,790.4182418201784,0.12319704031709057,312311771473.5799,7253.825604787795,1.2318744048919223
c_uint(0),-11155950122859.154,-62814369837.227875,-970.5940022792122,-4.832802553274319,384227419201.0384,-25812.26277165959,1.2372209235905771
c_uint(0),-79973987863581.95,-399349844602.0629,-709.8439120630569,-3.4564152291944312,472702994732.8769,-30720.427972590085,1.2429551930794218
c_uint(1),-86647890183828.8,0.0,754.2078624870016,0.0793178475876556,472702994732.8769,7140.290778891591,1.2429551930794218
c_uint(0),-153346777782968.88,-756235526880.0592,-645.2691163768131,-3.1361773020121144,581551732289.3479,-30721.866766053892,1.2491264687340227
c_uint(1),-13039120804756.76,-46897156074.62712,-1006.66946638213,-3.09355297317103,581551732289.3479,-25178.373625221546,1.2491264687340227
c_uint(0),-236400412440060.3,-1159691981872.5005,-598.5004148353462,-2.9061852251340943,715464934847.427,-30721.602624157094,1.2557932355458064
c_uint(1),-113747564737173.94,-347097139258.847,-674.5229755390276,-1.9978649349694635,715464934847.427,-31526.733719567826,1.2557932355458064
c_uint(0),-331585338236618.6,-1621737241758.1934,-559.2215369336982,-2.713804088085131,880214165954.1044,-30721.496821210167,1.2630255577888247
c_uint(1),-218606488862669.84,-657231238905.94,-605.88371177323,-1.7901251715363982,880214165954.1044,-31536.94117592345,1.2630255577888247
