particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-4761655728954.06,0.0,1052.9742785411415,0.3580625561832766,25976961680.062035,82136.43671500299,1.1739113413629025
c_uint(0),-2297863870539.125,-47176376013.54481,-1076.8838070308243,-21.367020653791062,31958644715.570248,49340.82932091225,1.176133322732442
c_uint(0),-9726843377047.182,-194362771887.83932,-972.0759108329521,-19.24883445072527,39317722551.05421,48424.35905525426,1.1784427061488019
c_uint(0),-18304077187500.64,-364174762404.15717,-927.3586296752517,-18.357420292835716,48371366194.027695,48425.04358712968,1.1808453756430524
c_uint(0),-28439216700932.69,-564786944119.5662,-894.8714157460456,-17.711694627674657,59509781230.04202,48425.37419280625,1.1833477853993384
c_uint(0),-40506308322926.25,-803612585450.4753,-867.915846848508,-17.17666101463998,73213025405.1978,48425.59997145686,1.1859570326982847
c_uint(0),-54926556789775.45,-1088990116303.1072,-844.0165957164556,-16.702681065925088,90071698772.70834,48425.76860899181,1.1886809427008158
c_uint(0),-72193059435418.88,-1430677855183.9338,-821.9736472142658,-16.265753705073383,110812398134.08295,48425.90131317108,1.1915281672723745
c_uint(0),-92889696721308.38,-1840229170437.9685,-801.1092175897942,-15.852345655852648,136329032843.19043,48426.00925734476,1.1945083007576518
c_uint(0),-117710288870957.22,-2331371998490.846,-780.9998414191695,-15.454011777022293,167721351662.03262,48426.099017974426,1.1976320162099652
c_uint(0),-147479799130118.5,-2920428559048.0244,-761.3607636891203,-15.065078475148324,206342341148.24,48426.17478663908,1.2009112264946347
c_uint(0),-183178420114983.38,-3626791992407.508,-741.989125620586,-14.681506953406883,253856538410.99423,48426.23940255528,1.204359275819597
c_uint(0),-225969089867890.97,-4473470795711.805,-722.7332506525898,-14.300279392864939,312311771473.5799,48426.294884080475,1.2079911687065614
c_uint(0),-277228850784045.38,-5487709257367.597,-703.4747563004722,-13.919041798641741,384227419201.0384,48426.34272268397,1.211823845398694
c_uint(1),-70430049302651.48,0.0,867.9514905579679,0.029115405663844678,384227419201.0384,85469.3291503507,1.211823845398694
c_uint(0),-338584351542914.44,-6701689838320.806,-684.1174736465947,-13.535882948660806,472702994732.8769,48426.3840541963,1.2158765152429682
c_uint(1),-19913162349372.914,-27981529306.332943,-966.6340533339874,-1.255315413841352,472702994732.8769,51849.60890497622,1.2158765152429682
c_uint(0),-411951641920692.06,-8153320469842.985,-664.5802015130456,-13.149189950964082,581551732289.3479,48426.41976204343,1.2201710630401672
c_uint(1),-111423208941058.95,-145957844567.61157,-786.4642137308202,-1.01181812192268,581551732289.3479,48888.79129719845,1.2201710630401672
c_uint(2),-106600193349945.23,0.0,832.3751096355769,0.016840117592735248,581551732289.3479,83075.79358601337,1.2201710630401672
c_uint(0),-499580180855634.2,-9887105193741.459,-644.7917203399418,-12.757548919408213,715464934847.427,48426.450540359394,1.2247325480390958
c_uint(1),-212499199158002.47,-275916756659.095,-729.2179586782133,-0.9371934359696501,715464934847.427,48889.19971691613,1.2247325480390958
c_uint(2),-25924289588921.16,-20476805311.731987,-960.9361742147969,-0.689767914512782,715464934847.427,49588.48342646478,1.2247325480390958
c_uint(0),-604100623459082.1,-11955089551993.465,-624.6871795846591,-12.359673063308106,880214165954.1044,48426.47693200456,1.2295898215952668
c_uint(1),-328974909136727.0,-425570015340.73315,-687.7650582064126,-0.8834764562380558,880214165954.1044,48889.358066743094,1.2295898215952668
c_uint(2),-159516758704338.1,-115344732607.36394,-751.1775019335769,-0.5319140697125208,880214165954.1044,45871.55981032521,1.2295898215952668
c_uint(3),-161345921730284.2,0.0,794.6390252600262,0.011267373814545525,880214165954.1044,80229.38271792751,1.2295898215952668
