particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-37823175895448.43,0.0,871.3563048008554,0.16524963780350693,206342341148.24,46651.97691930394,1.209850572038177
c_uint(0),-10835132033482.611,-86667755462.29855,-967.6032800398266,-7.162786581822878,253856538410.99423,13027.196661455557,1.213788933185463
c_uint(0),-60148441126687.93,-449156097393.8157,-789.8308167752581,-5.794116266667643,312311771473.5799,10129.90385821875,1.2179576924553892
c_uint(0),-114683139340329.6,-848978230130.8137,-732.8732303434592,-5.370825697944055,384227419201.0384,10130.390563612134,1.2223802274123963
c_uint(1),-70430049302651.48,0.0,822.3859731949885,0.08412679106488025,384227419201.0384,46958.78173819085,1.2223802274123963
c_uint(0),-177567540803891.44,-1309698203864.9753,-691.6285837935181,-5.0660973494713835,472702994732.8769,10130.59068843536,1.2270833772475767
c_uint(1),-16332127602403.145,-63985530019.64044,-961.2475030429895,-3.403162054141063,472702994732.8769,13540.696408250486,1.2270833772475767
c_uint(0),-250868824950908.72,-1846531793368.0996,-657.1962487465676,-4.812409441116222,581551732289.3479,10130.682719357632,1.232098130948295
c_uint(1),-103712715996982.12,-369628067878.7402,-741.3026375936166,-2.584844153657781,581551732289.3479,9574.60481475707,1.232098130948295
c_uint(2),-106600193349945.23,0.0,789.8645780743191,0.05086916476184949,581551732289.3479,48594.659015896264,1.232098130948295
c_uint(0),-336711919702140.1,-2475055391313.3145,-626.3829160312064,-4.585766219972869,715464934847.427,10130.748002193257,1.2374604904428042
c_uint(1),-198434402536715.6,-699632670620.1296,-679.9473533454096,-2.3674742013187013,715464934847.427,9574.938196158502,1.2374604904428042
c_uint(2),-20703777284092.344,-48121985608.86487,-970.9076462716088,-1.994773244300112,715464934847.427,15537.397023597849,1.2374604904428042
c_uint(0),-437437979760531.0,-3212406643542.2563,-597.648799542911,-4.374656057727304,880214165954.1044,10130.79709262136,1.2432125638207627
c_uint(1),-306531288325191.94,-1075861369418.4985,-635.5190299385472,-2.211210879979599,880214165954.1044,9575.149417959969,1.2432125638207627
c_uint(2),-148781592280561.06,-306525781451.8982,-709.308039036033,-1.4248976295179,880214165954.1044,10609.914665214601,1.2432125638207627
