particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-16510415103967.879,0.0,880.4200909842332,54.59672709441937,90071698772.70834,376.5598624809645,1.2081818416929617
c_uint(0),1892657877432.5918,-3746869439290.427,250.5196065380718,-972.219494747546,110812398134.08295,-25844.862207366503,1.211888210687984
c_uint(0),6980276885992.899,-25253976411230.24,182.57751561864052,-789.6854222734753,136329032843.19043,-29181.36844920466,1.2158489586904333
c_uint(0),12457320589239.568,-49091407671606.7,168.1267369664202,-734.9086624992514,167721351662.03262,-29180.74778820708,1.220074842464874
c_uint(1),-30743831586062.875,0.0,832.786297963895,32.71255674266862,167721351662.03262,396.4750340676401,1.220074842464874
c_uint(0),18746051539484.67,-76657076081345.42,158.31582748165485,-695.4767531887243,206342341148.24,-29180.479350041307,1.224583204603872
c_uint(1),-1266561384164.6719,-6701957300230.788,-325.295562524702,-927.2409923689002,206342341148.24,-29622.264966423914,1.224583204603872
c_uint(0),26068253247393.27,-108877620637543.17,150.38273451594472,-662.6730522666579,253856538410.99423,-29180.334775422496,1.2293974936209762
c_uint(1),-14770189869809.34,-43187695054075.72,-265.7492918540265,-708.9543285821895,253856538410.99423,-33729.85321927018,1.2293974936209762
c_uint(0),34645007830407.64,-146716404498163.1,143.42376490151258,-633.3967029537394,312311771473.5799,-29180.229645848187,1.234547286761184
c_uint(1),-29658059143419.14,-82775111460982.78,-245.667095337547,-651.7423062022666,312311771473.5799,-33729.35520529968,1.234547286761184
c_uint(0),44718862434625.836,-191245185589613.78,137.02530709486342,-606.1613251702273,384227419201.0384,-29180.148506443977,1.2400687465796865
c_uint(1),-46753320913489.734,-128060488705323.89,-230.7997161297352,-610.664965558416,384227419201.0384,-33729.09237715963,1.2400687465796865
c_uint(0),56562833664454.15,-243677524350750.62,130.96017420203484,-580.1241476054763,472702994732.8769,-29180.083440843533,1.2460054986698872
c_uint(1),-66586439895805.055,-180487795475927.28,-218.23049026233326,-576.4271346822868,472702994732.8769,-33728.98076212377,1.2460054986698872
c_uint(0),70485777583019.03,-305390513562975.75,125.0873839465547,-554.7490060002482,581551732289.3479,-29180.029893214727,1.252409968199533
c_uint(1),-89693279523356.88,-241481022461507.22,-206.87752066018396,-545.7631400948982,581551732289.3479,-33728.90199960544,1.252409968199533
c_uint(0),86835868175969.53,-377939557799569.3,119.31088847652472,-529.6626846170744,715464934847.427,-29179.985025142698,1.2593452662324138
c_uint(1),-116652274599642.39,-312564603466632.2,-196.2080360658406,-517.1093136560659,715464934847.427,-33728.841676110605,1.2593452662324138
c_uint(0),106002221614901.55,-463065522506355.8,113.55985469489318,-504.5844064664808,880214165954.1044,-29179.946970327816,1.2668877826208518
c_uint(1),-148096461892427.6,-395400575393972.56,-185.91202042144906,-489.5728742305494,880214165954.1044,-33728.79362746814,1.2668877826208518
