particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-24989524496961.637,0.0,968.2084101451788,60.92126539141574,136329032843.19043,109738.21302736184,1.1894401244444603
c_uint(0),5099164031939.41,-7050453564341.853,458.9209466622081,-933.0930027408311,167721351662.03262,84723.6055091985,1.1922007180054983
c_uint(0),20853268146034.65,-39939380430000.55,385.7945101546853,-811.9008993790666,206342341148.24,82789.61913850514,1.19512876252292
c_uint(0),38582373107705.414,-77342566902098.1,363.05433407808846,-767.2401978431963,253856538410.99423,82790.10072565096,1.1982247199663456
c_uint(0),59303052298211.63,-121178579718534.61,347.1068358281787,-734.9420500477728,312311771473.5799,82790.27138297213,1.2014936133208334
c_uint(0),83767977929867.38,-173011799541387.25,334.0582637753626,-708.1275719821532,384227419201.0384,82790.37642024926,1.2049441670200838
c_uint(0),112789313667532.92,-234556736002242.47,322.5623442758495,-684.2985525381093,472702994732.8769,82790.45061367995,1.2085883293260873
c_uint(1),-86647890183828.8,0.0,880.1850981042841,17.038691012801685,472702994732.8769,110233.59967276407,1.2085883293260873
c_uint(0),147297957756626.56,-307787966904403.9,311.9871250195534,-662.2513838594932,581551732289.3479,82790.50603259198,1.2124410722072563
c_uint(1),-17487786088240.62,-17972536971293.46,-721.0973490104628,-656.6630034982395,581551732289.3479,77700.965481169,1.2124410722072563
c_uint(0),188379164064995.1,-395011834630792.75,301.9818121272033,-641.3065037580317,715464934847.427,82790.54882700753,1.2165204057275023
c_uint(1),-102372549297311.78,-94481758193816.33,-595.2439024067052,-534.9414877491826,715464934847.427,74873.74489074727,1.2165204057275023
c_uint(0),237304147269673.88,-498932284518382.4,292.3289619096156,-621.0373984018863,880214165954.1044,82790.58249462553,1.2208475725600016
c_uint(1),-196657035864791.8,-179141418707430.12,-553.7348089877091,-496.90809287483944,880214165954.1044,74874.12566134077,1.2208475725600016
