particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-13420169231041.754,0.0,897.7342706454777,7.536277501382423,73213025405.1978,381.99778213055106,1.2041862463681199
c_uint(0),-3927126146712.2466,-1523920608738.6477,-920.4142821946471,-331.41287678338807,90071698772.70834,-33012.87249702582,1.2078058371599238
c_uint(0),-20857820167787.6,-7584007713839.715,-768.8780040095753,-274.71895662515175,110812398134.08295,-35482.24155218323,1.2116260568669603
c_uint(0),-39749258647681.695,-14330213828556.281,-717.316348888814,-256.059078562185,136329032843.19043,-35481.603867059806,1.2156657529608614
c_uint(0),-61638457705273.336,-22142039846117.184,-679.9568916885529,-242.61629876391092,167721351662.03262,-35481.33080670197,1.2199464990659754
c_uint(0),-87262804298489.66,-31283732317449.566,-648.8058056037589,-231.43800146500814,206342341148.24,-35481.17356934663,1.2244930656166817
c_uint(0),-117396646392230.25,-42031770347212.06,-620.9801238594823,-221.4693233223839,253856538410.99423,-35481.058243302454,1.2293340149120742
c_uint(0),-152906201684588.12,-54695066370958.734,-595.089190701499,-212.20398064396116,312311771473.5799,-35480.96863623956,1.2345024525970887
c_uint(0),-194776750354759.62,-69624817010977.555,-570.3421134105558,-203.35500560657968,384227419201.0384,-35480.896373034804,1.2400369805421914
c_uint(0),-244131591466828.8,-87221311673014.8,-546.2353247314909,-194.7401526370459,472702994732.8769,-35480.836593774264,1.245982913830372
c_uint(0),-302246352559701.9,-107939049755971.23,-522.4187221187328,-186.2329912142305,581551732289.3479,-35480.78624336439,1.2523938498607328
c_uint(0),-370558270697154.0,-132290050653670.12,-498.6297879873006,-177.73890639903075,715464934847.427,-35480.74328868033,1.2593337144677235
c_uint(0),-450668101249205.6,-160844528280822.4,-474.6574652389675,-169.18197174494685,880214165954.1044,-35480.70632380656,1.2668794648270065
