particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-20312248095560.734,0.0,867.8483103401354,0.05733655332101483,110812398134.08295,1822.9233569764765,1.2111925659180067
c_uint(0),-5740696533191.453,-15884259619.095074,-966.6026674377545,-2.4716745328814786,136329032843.19043,-31797.618710655428,1.2152084403574896
c_uint(0),-32129645556521.043,-82872295499.21498,-786.3597399295003,-1.992017071197742,167721351662.03262,-34759.2276961272,1.2194624713600954
c_uint(1),-30743831586062.875,0.0,835.3413180634587,0.04096372931591608,167721351662.03262,1992.469982553681,1.2194624713600954
c_uint(0),-61276059529610.2,-156661239829.92645,-729.1048814253775,-1.845057290923184,206342341148.24,-34758.64409461041,1.2239791691649953
c_uint(1),-7579185367458.849,-14594636750.4097,-961.0277058967575,-1.684411669653819,206342341148.24,-31513.49888338358,1.2239791691649953
c_uint(0),-94862490938909.33,-241630639324.4459,-687.645772299064,-1.7392717781322826,253856538410.99423,-34758.384897076554,1.2287867274307889
c_uint(1),-46223199386394.125,-81626214177.91493,-754.110963835301,-1.3044497536545845,253856538410.99423,-35158.60115177528,1.2287867274307889
c_uint(0),-133989087397452.94,-340577094424.7991,-653.0274016015177,-1.6511907426083876,312311771473.5799,-34758.2536329593,1.2339177669149541
c_uint(1),-88359199463136.61,-154456254396.80768,-693.9767044664826,-1.198852649853414,312311771473.5799,-35158.079193805635,1.2339177669149541
c_uint(0),-179783204117069.62,-456354215091.3732,-622.0389329460478,-1.572479788049492,384227419201.0384,-34758.15817123378,1.239410271326989
c_uint(1),-136588115251302.28,-237742567557.7033,-650.4346516331588,-1.12291337961836,384227419201.0384,-35157.81972244437,1.239410271326989
c_uint(0),-233484064219219.72,-592094288128.6852,-593.1320860240194,-1.4991407962473693,472702994732.8769,-34758.084490232286,1.2453087769163078
c_uint(1),-192432097029251.2,-334130401614.8469,-614.0006269289873,-1.0595784030838202,472702994732.8769,-35157.70876991449,1.2453087769163078
c_uint(0),-296477749181778.7,-751298613897.023,-565.4231929323273,-1.4288999022302418,581551732289.3479,-34758.02539726038,1.2516659013157994
c_uint(1),-257399093155445.6,-446225677877.3863,-581.2934910636126,-1.002834535801807,581551732289.3479,-35157.6301565356,1.2516659013157994
c_uint(2),-106600193349945.23,0.0,728.3979337901606,0.011839759868641928,581551732289.3479,1933.4069187767454,1.2516659013157994
c_uint(0),-370315204076513.6,-937883613569.0724,-538.3451049365963,-1.360301744362281,715464934847.427,-34757.976756935765,1.258544332281075
c_uint(1),-333104358974016.44,-576814237238.8296,-550.6815957943709,-0.949797245580461,715464934847.427,-35157.56984911795,1.258544332281075
c_uint(2),-12370319914412.94,-6728966295.183722,-1067.3144075917098,-0.47854881884963607,715464934847.427,-29463.480066809803,1.258544332281075
c_uint(0),-456718423752935.75,-1156196642136.955,-511.4981240319089,-1.2923231218023534,880214165954.1044,-34757.936004003685,1.2660194492673909
c_uint(1),-421307653738038.25,-728928366435.0938,-521.2281840200038,-0.8988173449083885,880214165954.1044,-35157.52174787491,1.2660194492673909
c_uint(2),-133643655620517.89,-58565404717.748634,-649.5975026477141,-0.2752230907199235,880214165954.1044,-37241.47044507114,1.2660194492673909
