particle_id,x,y,vx,vy,time,energy,faug
c_uint(0),-7207057589739.125,0.0,1117.3901376274746,2.74508014718385,39317722551.05421,179895.62596110045,1.1631258096844161
c_uint(0),-3925921855916.4756,-660466489233.7327,-1114.656418819849,-182.48179337827068,48371366194.027695,147690.89872419985,1.1649551219157133
c_uint(0),-15704185753302.39,-2586858374240.672,-1023.9449024872825,-167.40864737276956,59509781230.04202,147095.5258448841,1.1668474372021982
c_uint(0),-29425877759974.01,-4829962083648.181,-982.999925111987,-160.67722616050418,73213025405.1978,147096.06723037869,1.1688064391942967
c_uint(0),-45728379442486.75,-7494544785792.416,-953.2006386350589,-155.78992766072463,90071698772.70834,147096.33412417106,1.1708361268327614
c_uint(0),-65227112567199.23,-10681284254656.838,-928.4966884461354,-151.74292895296432,110812398134.08295,147096.5136786768,1.1729408475157213
c_uint(0),-88626038345388.88,-14505251943941.686,-906.6317721041977,-148.16343559068386,136329032843.19043,147096.6456755122,1.175125335502639
c_uint(0),-116756966290334.45,-19102385924953.3,-886.5086275203471,-144.8705504725451,167721351662.03262,147096.7478209626,1.1773947562047704
c_uint(0),-150612335406276.56,-24634860540152.742,-867.5074995797974,-141.76224186007767,206342341148.24,147096.82944201378,1.1797547572435614
c_uint(0),-191380022128598.2,-31296778723782.09,-849.2421741415627,-138.7749889508148,253856538410.99423,147096.8960261137,1.1822115273845681
c_uint(0),-240483006285428.44,-39320655343305.07,-831.4543259890114,-135.8663364197328,312311771473.5799,147096.9510682095,1.1847718647065162
c_uint(1),-57247693328137.19,0.0,987.2841127344071,0.33954218251859314,312311771473.5799,182238.3367883109,1.1847718647065162
c_uint(0),-299625550089090.8,-48984963639441.305,-813.9614968275306,-133.006315260641,384227419201.0384,147096.99693160033,1.18744325571334
c_uint(1),-23575584928571.227,-431356705240.5313,-1028.6106028078796,-17.99573903049729,384227419201.0384,148972.60961258714,1.18744325571334
c_uint(0),-370847281782093.25,-60622972739056.54,-796.6289600864609,-130.1728073825301,472702994732.8769,147097.03528953248,1.1902339674658469
c_uint(1),-107427505785435.89,-1894796606969.0874,-905.8325014213782,-15.796050844073614,472702994732.8769,147572.3666488268,1.1902339674658469
c_uint(0),-456586561567335.7,-74633101579246.23,-779.3533590193866,-127.3488520106966,581551732289.3479,147097.06736777554,1.193153155305903
c_uint(1),-203106551412570.6,-3562793775387.4937,-857.2974962066525,-14.942581395312475,581551732289.3479,147572.71112796015,1.193153155305903
c_uint(0),-559754569074264.06,-91491024516114.75,-762.052615422797,-124.5209854825854,715464934847.427,147097.09408414213,1.1962109893795254
c_uint(1),-315380518984544.25,-5519470950910.8,-822.0916705370671,-14.325783667061877,715464934847.427,147572.81023772393,1.1962109893795254
c_uint(0),-683821624938262.2,-111763775815019.81,-744.6593886988945,-121.67816575542764,880214165954.1044,147097.11613055982,1.1994188039312064
c_uint(1),-448268881841937.0,-7835016127904.327,-792.8382202157195,-13.814169321830917,880214165954.1044,147572.86883069854,1.1994188039312064
