particle,time,energy,r,potential,impact parameter,v0,v
0,2108.95855126025,888.69064049999,1975384821428571.8,-67199.99999999999,1.1228593047692804e+16,42.159,369.02219619014784
0,2421.4083982162774,888.6906399717118,1972617600150261.2,-67294.20324339962,1.1228593047692804e+16,42.159,369.27738594008525
0,2780.148821534988,888.6906380593718,1969439821359827.0,-67402.54606132089,1.1228593047692804e+16,42.159,369.57066090094395
0,3192.0379377456784,888.6906341362192,1965790487501759.2,-67527.18188714451,1.1228593047692804e+16,42.159,369.907752071461
0,3664.9499181781457,888.6906273449422,1961599516554541.5,-67670.60202238613,1.1228593047692804e+16,42.159,370.29526772490914
0,4207.925521160947,888.690616519918,1956786384915688.0,-67835.69177323574,1.1228593047692804e+16,42.159,370.74083236070896
0,4831.344926110085,888.690600078422,1951258567764012.0,-68025.79688097739,1.1228593047692804e+16,42.159,371.2532490930034
0,5547.126173613912,888.6905758795474,1944909747600393.2,-68244.80241966277,1.1228593047692804e+16,42.159,371.8426898448921
0,6368.953005134941,888.6905410321342,1937617758222023.2,-68497.22687048113,1.1228593047692804e+16,42.159,372.5209186381706
0,7312.536457989145,888.690491635949,1929242228111464.8,-68788.33476802074,1.1228593047692804e+16,42.159,373.30155440248757
0,8395.915216568235,888.6904224351892,1919621884613096.2,-69124.27219309808,1.1228593047692804e+16,42.159,374.20038112095307
0,9639.800461683573,888.6903263483982,1908571479204725.0,-69512.23051570679,1.1228593047692804e+16,42.159,375.2357148301723
0,11067.97181058933,888.6901938314695,1895878296192157.8,-69960.64523806277,1.1228593047692804e+16,42.159,376.4288390437009
0,12707.731916953566,888.6900120146456,1881298214936827.0,-70479.43863021237,1.1228593047692804e+16,42.159,377.80452258337783
0,14590.428421461716,888.6897635225614,1864551313915743.5,-71080.31716807105,1.1228593047692804e+16,42.159,379.3916365224558
0,16752.05323129234,888.689424856595,1845317041592357.2,-71777.13762670613,1.1228593047692804e+16,42.159,381.2238897329566
0,19233.930585016875,888.6889641707676,1823229048416121.8,-72586.35900186565,1.1228593047692804e+16,42.159,383.3407047680599
0,22083.507056806713,888.6883381866501,1797869901372174.8,-73527.60091655698,1.1228593047692804e+16,42.159,385.7882560543896
0,25355.258602624624,888.6874878930685,1768766132453778.0,-74624.3318559042,1.1228593047692804e+16,42.159,388.6206874158844
0,29111.731988593485,888.686332506928,1735384487507584.0,-75904.70998143578,1.1228593047692804e+16,42.159,391.9015088359388
0,33424.74051075017,888.684760923119,1697130995051800.2,-77402.58939836574,1.1228593047692804e+16,42.159,395.7051279912578
0,38376.73686501157,888.6826195139292,1653355855964093.5,-79158.67138904726,1.1228593047692804e+16,42.159,400.11836750781936
0,44062.38941279583,888.6796945831738,1603369726096047.0,-81221.68987394555,1.1228593047692804e+16,42.159,405.24158120441865
0,50590.391976107494,888.675686977047,1546481834289241.5,-83649.29413024079,1.1228593047692804e+16,42.159,411.1884478367986
0,58085.54176031472,888.6701752864901,1482079771815559.8,-86507.74051654112,1.1228593047692804e+16,42.159,418.0823141244499
0,66691.12512871357,888.662562983096,1409789171785628.8,-89868.17391567437,1.1228593047692804e+16,42.159,426.04421479151074
0,76571.65683823434,888.6520050120889,1329787555589505.2,-93794.08842662745,1.1228593047692804e+16,42.159,435.1614422984636
0,87916.0251028354,888.6373157244088,1243415180094289.5,-98307.10259815295,1.1228593047692804e+16,42.159,445.4115847480336
0,100941.10260943102,888.616992091178,1154340024942663.5,-103302.32823199089,1.1228593047692804e+16,42.159,456.48865314284006
0,115895.8925189068,888.6344691306003,1070636565975507.4,-108360.8266469908,1.1228593047692804e+16,42.159,467.4386828582363
0,133066.28871219646,888.7090062319621,1007788373950762.5,-112426.01497878393,1.1228593047692804e+16,42.159,476.056139515112
0,152780.5412840577,888.781369708202,990406199587969.4,-113595.10455251587,1.1228593047692804e+16,42.159,478.5057699176136
0,175415.53176954575,888.7725614543015,1046225307217568.5,-109910.58370170821,1.1228593047692804e+16,42.159,470.74272434773223
0,201403.9780680049,888.6512101511471,1190708061623804.0,-101217.61518823427,1.1228593047692804e+16,42.159,451.89880813824993
0,231242.70680265786,888.5307325334143,1419189875200252.8,-89421.44541921256,1.1228593047692804e+16,42.159,424.99406149203065
0,265502.15126021486,888.456044573395,1715979499360140.2,-76660.33615532481,1.1228593047692804e+16,42.159,393.82430651217607
0,304837.25648462796,890.0267703627396,2064967378493872.8,-64284.72497072616,1.1228593047692804e+16,42.159,361.0394763487475
1,3192.0379377456784,888.69064049999,1975384821428571.8,-67199.99999999999,5681081648682516.0,42.159,369.02219619014784
1,3664.9499181781457,888.6906389026117,1970180335897211.8,-67377.2834373186,5681081648682516.0,42.159,369.50229789873083
1,4207.925521160947,888.6906334458181,1964197478425217.5,-67581.66055552503,5681081648682516.0,42.159,370.05499912572685
1,4831.344926110085,888.6906222277466,1957318591591280.5,-67817.41721630844,5681081648682516.0,42.159,370.69153709934136
1,5547.126173613912,888.6906027614896,1949407835786299.5,-68089.56509496646,5681081648682516.0,42.159,371.42497411382544
1,6368.953005134941,888.6905716433539,1940308253260618.0,-68403.98046135226,5681081648682516.0,42.159,372.2705226928278
1,7312.536457989145,888.690524222955,1929838318523604.8,-68767.57475210709,5681081648682516.0,42.159,373.24593842754683
1,8395.915216568235,888.6904541599943,1917787873202120.5,-69188.50594566783,5681081648682516.0,42.159,374.37199788399727
1,9639.800461683573,888.690352813006,1903913319830608.0,-69676.44288347567,5681081648682516.0,42.159,375.67308457298
1,11067.97181058933,888.6902084031317,1887931919082881.0,-70242.89911336631,5681081648682516.0,42.159,377.1779137801402
1,12707.731916953566,888.6900048599928,1869514996830676.5,-70901.65919809187,5681081648682516.0,42.159,378.92043809473216
1,14590.428421461716,888.6897202167893,1848279818805182.5,-71669.32972600684,5681081648682516.0,42.159,380.94099135226605
