particle,time,energy,r,potential,impact parameter,v0,v
0,22083.507056806713,1614.4266645000316,1975384821428571.8,-67199.99999999999,3311682886985269.0,56.823,370.9836294622716
0,25355.258602624624,1614.4265894223645,1938208110300607.5,-68476.75641178353,3311682886985269.0,56.823,374.4093561897349
0,29111.731988593485,1614.426311655392,1895131411899778.0,-69987.12585605997,3311682886985269.0,56.823,378.42186027690144
0,33424.74051075017,1614.4257258013822,1845147987765595.8,-71783.29710145535,3311682886985269.0,56.823,383.1389377947815
0,38376.73686501157,1614.4246774374478,1787055462518712.0,-73933.04341902035,3311682886985269.0,56.823,388.7093209493639
0,44062.38941279583,1614.4229382838384,1719409744500118.0,-76526.17734954557,3311682886985269.0,56.823,395.3241715044235
0,50590.391976107494,1614.420166349737,1640465570379806.0,-79684.6519083489,3311682886985269.0,56.823,403.2346018751333
0,58085.54176031472,1614.4158394543483,1548099414006916.5,-83579.04624318046,3311682886985269.0,56.823,412.7795103505861
0,66691.12512871357,1614.4091388653324,1439710082201009.0,-88456.86225680789,3311682886985269.0,56.823,424.43202375804117
0,76571.65683823434,1614.3987325759808,1312095238636322.8,-94694.1634523324,3311682886985269.0,56.823,438.88167467988086
0,87916.0251028354,1614.3823372523184,1161320638311460.8,-102897.15068528836,3311682886985269.0,56.823,457.1904045855308
0,100941.10260943102,1614.3735057580489,982692327532492.1,-114120.75124567363,3311682886985269.0,56.823,481.11355156850794
0,115895.8925189068,1614.4377875215723,771458096093904.8,-130383.9582092202,3311682886985269.0,56.823,513.8061813500141
0,133066.28871219646,1471.3777543210017,528506690093089.1,-156400.7503619041,3311682886985269.0,56.823,561.9112529861368
0,152780.5412840577,-1210.3589306669892,308840600525799.75,-205575.4689492584,3311682886985269.0,56.823,639.3201232850275
0,175415.53176954575,-7275.056151796278,403325958085682.9,-183100.84868349117,3311682886985269.0,56.823,593.0021796447209
0,201403.9780680049,-9519.695564282913,745113835768341.0,-133728.84812244505,3311682886985269.0,56.823,498.4157954121481
0,231242.70680265786,-9950.501830025518,1137996943151779.8,-104308.04068049384,3311682886985269.0,56.823,434.4134870154662
0,265502.15126021486,-9984.128898882816,1551472714319792.2,-83432.7681477015,3311682886985269.0,56.823,383.27180759565056
0,304837.25648462796,-9984.271287009447,1977872640658032.8,-67115.4741064803,3311682886985269.0,56.823,338.0272261799953
1,33424.74051075017,1614.426664500017,1975384821428571.8,-67199.99999999999,1.0642434298979584e+16,56.823,370.98362946227155
1,38376.73686501157,1614.4265553890436,1942809582067489.0,-68317.40732524435,1.0642434298979584e+16,56.823,373.9835126864108
1,44062.38941279583,1614.4261908938497,1905871630032092.8,-69607.36143319805,1.0642434298979584e+16,56.823,377.41697795433606
1,50590.391976107494,1614.4254347713286,1864163920321628.2,-71094.28579946472,1.0642434298979584e+16,56.823,381.33636394720094
1,58085.54176031472,1614.424110343869,1817353737810505.8,-72803.26732135464,1.0642434298979584e+16,56.823,385.7918906138347
1,66691.12512871357,1614.4219735208462,1765275611803657.8,-74757.08879116322,1.0642434298979584e+16,56.823,390.8235171140142
1,76571.65683823434,1614.4186910149583,1708090663207789.5,-76970.03868113688,1.0642434298979584e+16,56.823,396.44534900072125
1,87916.0251028354,1614.4138164752367,1646555571709907.2,-79435.66057035733,1.0642434298979584e+16,56.823,402.61662754246146
1,100941.10260943102,1614.4067726131761,1582466198716772.2,-82103.58979550067,1.0642434298979584e+16,56.823,409.1894342920253
1,115895.8925189068,1614.3968615598278,1519357146149211.8,-84838.46510153523,1.0642434298979584e+16,56.823,415.8193404907835
1,133066.28871219646,1614.3863988090598,1463502883235069.5,-87355.43327157293,1.0642434298979584e+16,56.823,421.8289218874922
1,152780.5412840577,1614.4202632234228,1425050570647793.0,-89144.63584612167,1.0642434298979584e+16,56.823,426.04942461959763
1,175415.53176954575,1614.501431927929,1418524570361193.0,-89453.00257471966,1.0642434298979584e+16,56.823,426.77278265289505
1,201403.9780680049,1614.5686541332543,1461160560379152.2,-87462.90181722314,1.0642434298979584e+16,56.823,422.0840448805342
