particle,time,energy,r,potential,impact parameter,v0,v
0,14590.428421461716,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.0653176353837192e+16,49.491,369.93155999589976
0,16752.05323129234,1224.679517311437,1957916739329834.8,-67796.88458942281,1.0653176353837192e+16,49.491,371.54155650945495
0,19233.930585016875,1224.6794327823154,1937876483366855.0,-68488.25502395032,1.0653176353837192e+16,49.491,373.39773554946106
0,22083.507056806713,1224.679257858661,1914894158989084.2,-69289.98041695775,1.0653176353837192e+16,49.491,375.5387055279826
0,25355.258602624624,1224.6789520168386,1888552304008520.5,-70220.82202268254,1.0653176353837192e+16,49.491,378.009261724364
0,29111.731988593485,1224.678458821625,1858383459736308.5,-71302.98264099636,1.0653176353837192e+16,49.491,380.86128997265655
0,33424.74051075017,1224.677699720065,1823870414559804.2,-72562.72671441217,1.0653176353837192e+16,49.491,384.15466784651267
0,38376.73686501157,1224.6765653134644,1784451620852287.2,-74031.0292012561,1.0653176353837192e+16,49.491,387.9580022800653
0,44062.38941279583,1224.674903050356,1739536230295996.2,-75744.13706136637,1.0653176353837192e+16,49.491,392.34885488406036
0,50590.391976107494,1224.6724998323043,1688536699084717.5,-77743.76325199577,1.0653176353837192e+16,49.491,397.41272186941393
0,58085.54176031472,1224.6690575360553,1630933313050981.5,-80076.27468488077,1.0653176353837192e+16,49.491,403.23924348311346
0,66691.12512871357,1224.664159035965,1566396741986473.5,-82789.4550305511,1.0653176353837192e+16,49.491,409.91247648635203
0,76571.65683823434,1224.6572227876022,1495016225987369.8,-85923.73767054648,1.0653176353837192e+16,49.491,417.48867024946696
0,87916.0251028354,1224.6474476831645,1417718882778459.0,-89491.26868777911,1.0653176353837192e+16,49.491,425.9481567878004
0,100941.10260943102,1224.633763524762,1337024830385088.2,-93429.37539616766,1.0653176353837192e+16,49.491,435.09541289168385
0,115895.8925189068,1224.6190386260569,1258340654085010.5,-97505.29121467593,1.0653176353837192e+16,49.491,444.3645131045052
0,133066.28871219646,1224.654543686178,1191897572760011.0,-101150.67540700581,1.0653176353837192e+16,49.491,452.49382305329203
0,152780.5412840577,1224.7381764280435,1154676650287191.5,-103282.59045829336,1.0653176353837192e+16,49.491,457.18120835117753
0,175415.53176954575,1224.82252364952,1169592584244266.2,-102419.98766763546,1.0653176353837192e+16,49.491,455.2906987657116
0,201403.9780680049,1224.830436556862,1258146013468288.2,-97515.4606289336,1.0653176353837192e+16,49.491,444.3878735192725
0,231242.70680265786,1224.76224707051,1429709411607780.5,-88925.16908873733,1.0653176353837192e+16,49.491,424.61731320286
0,265502.15126021486,1224.6792306229036,1678860324251697.5,-78129.92726626342,1.0653176353837192e+16,49.491,398.38324888701413
0,304837.25648462796,1224.9354653015907,1992251617386822.5,-66631.07151802382,1.0653176353837192e+16,49.491,368.39111548278527
1,14590.428421461716,1224.6795405000012,1975384821428571.8,-67199.99999999999,9600998888485514.0,49.491,369.93155999589976
1,16752.05323129234,1224.679515028969,1956202236146338.8,-67855.75591753461,9600998888485514.0,49.491,371.6999742603262
1,19233.930585016875,1224.6794220153097,1934153800872274.5,-68617.47122248138,9600998888485514.0,49.491,373.7436304326716
1,22083.507056806713,1224.6792291078746,1908812312816571.8,-69503.75244430524,9600998888485514.0,49.491,376.107515674476
1,25355.258602624624,1224.6788909238676,1879689512947732.0,-70536.927652209,9600998888485514.0,49.491,378.8445764245091
1,29111.731988593485,1224.678343825086,1846229768619357.5,-71743.90957893198,9600998888485514.0,49.491,382.0172454818161
1,33424.74051075017,1224.6774984920776,1807805125992602.5,-73157.27093022494,9600998888485514.0,49.491,385.6992310822437
1,38376.73686501157,1224.676229254852,1763713794954326.8,-74816.56186030015,9600998888485514.0,49.491,389.9775329158207
1,44062.38941279583,1224.6743586311786,1713186005239814.5,-76769.86261199895,9600998888485514.0,49.491,394.95452135816885
1,50590.391976107494,1224.6716347023612,1655404772134614.8,-79075.45111175437,9600998888485514.0,49.491,400.74960448254154
1,58085.54176031472,1224.6676977683674,1589556157378337.5,-81803.15813828295,9600998888485514.0,49.491,407.4992658546793
1,66691.12512871357,1224.6620310503931,1514937702424178.0,-85034.1835241099,9600998888485514.0,49.491,415.3524901939563
1,76571.65683823434,1224.6538884961628,1431182384780902.0,-88856.09549698385,9600998888485514.0,49.491,424.45435416657
1,87916.0251028354,1224.6421932191442,1338713974082419.8,-93344.51578887786,9600998888485514.0,49.491,434.90035176370463
1,100941.10260943102,1224.6254122051614,1239664507736983.8,-98510.13256487103,9600998888485514.0,49.491,446.62010249668833
1,115895.8925189068,1224.6244965768274,1139673031952226.8,-104161.6339838942,9600998888485514.0,49.491,459.0996808547595
1,133066.28871219646,1224.6888429440878,1051076377231125.2,-109599.8272227699,9600998888485514.0,49.491,470.79616834828636
1,152780.5412840577,1224.766676516825,996882035122142.4,-113157.1429360715,9600998888485514.0,49.491,478.29260837397084
1,175415.53176954575,1224.7188529655978,1009933339627810.6,-112283.08681266048,9600998888485514.0,49.491,476.4615528363775
1,201403.9780680049,1219.7047797825362,1117816279565282.1,-105463.6098917643,9600998888485514.0,49.491,461.91625793328996
1,231242.70680265786,1214.9287357101712,1324054157480910.2,-94084.39387110667,9600998888485514.0,49.491,436.5760474575234
1,265502.15126021486,1214.6944750645343,1612025524285270.8,-80859.8560874952,9600998888485514.0,49.491,405.15318229667093
1,304837.25648462796,1214.6271362755506,1961196645776759.5,-67684.40542517982,9600998888485514.0,49.491,371.2116177100479
2,22083.507056806713,1224.6795405000012,1975384821428571.8,-67199.99999999999,4800731881522492.0,49.491,369.93155999589976
2,25355.258602624624,1224.6794569307676,1939122407693954.0,-68445.06406950226,4800731881522492.0,49.491,373.28204758984333
2,29111.731988593485,1224.6791862662067,1897133649888625.2,-69916.16533528561,4800731881522492.0,49.491,377.20245100357397
2,33424.74051075017,1224.678615991419,1848453332256455.0,-71663.02451385182,4800731881522492.0,49.491,381.80545603708504
2,38376.73686501157,1224.677596855705,1791934259759133.5,-73749.832009264,4800731881522492.0,49.491,387.23251311355483
2,44062.38941279583,1224.6759090319101,1726207475200727.2,-76261.02373834347,4800731881522492.0,49.491,393.66406909286343
2,50590.391976107494,1224.6732247657928,1649633041910633.2,-79310.16038243573,4800731881522492.0,49.491,401.334856714942
2,58085.54176031472,1224.6690468193265,1560240379735742.8,-83054.08484070674,4800731881522492.0,49.491,410.55755720124324
2,66691.12512871357,1224.662602483033,1455660183604558.2,-87716.46565058106,4800731881522492.0,49.491,421.7608996885892
2,76571.65683823434,1224.6526507159724,1333061035958290.2,-93628.8677004952,4800731881522492.0,49.491,435.55371735576125
2,87916.0251028354,1224.6371055111376,1189143235968163.8,-101306.16616766363,4800731881522492.0,49.491,452.83728484561595
2,100941.10260943102,1224.6238506651862,1020393167081863.1,-111590.85633190666,4800731881522492.0,49.491,475.0062740271371
2,115895.8925189068,1224.6846037418,824469188093313.9,-125918.03138380297,4800731881522492.0,49.491,504.26722278479446
2,133066.28871219646,1181.9538865463983,607226250287981.9,-146620.6071614793,4800731881522492.0,49.491,543.6957992260483
2,152780.5412840577,-89.1977740227303,420348724124498.7,-175898.90890160901,4800731881522492.0,49.491,592.9750603989788
2,175415.53176954575,-3534.197946347238,453005365826052.3,-172207.0115503259,4800731881522492.0,49.491,580.8146237896884
2,201403.9780680049,-5519.495236907984,736296277665705.9,-134612.16723782948,4800731881522492.0,49.491,508.11941903635505
2,231242.70680265786,-6008.717518612932,1110137158090848.0,-105999.0432913316,4800731881522492.0,49.491,447.19196274691404
2,265502.15126021486,-6060.161175106405,1520274571761547.8,-84797.89085038287,4800731881522492.0,49.491,396.83177714310244
2,304837.25648462796,-6060.294688470669,1951483442098155.0,-68018.05384373739,4800731881522492.0,49.491,352.0163608563293
3,33424.74051075017,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.3047730475820576e+16,49.491,369.93155999589976
3,38376.73686501157,1224.6794507173472,1948575138033455.5,-68118.27708538338,1.3047730475820576e+16,49.491,372.40557604875016
3,44062.38941279583,1224.6791530405317,1918455196341379.0,-69165.12930817514,1.3047730475820576e+16,49.491,375.2060992607014
3,50590.391976107494,1224.6785412494792,1884831517963461.2,-70353.35169446518,1.3047730475820576e+16,49.491,378.359697208132
3,58085.54176031472,1224.6774817882542,1847627048673970.5,-71693.0746889067,1.3047730475820576e+16,49.491,381.8841504191944
3,66691.12512871357,1224.6757961762924,1806974265958836.0,-73188.17040208573,1.3047730475820576e+16,49.491,385.77933121996574
3,76571.65683823434,1224.6732508803398,1763362435780579.8,-74829.96157709406,1.3047730475820576e+16,49.491,390.01188399323013
3,87916.0251028354,1224.669550208666,1717865735857021.0,-76586.56519645316,1.3047730475820576e+16,49.491,394.4901386515557
3,100941.10260943102,1224.6643400506437,1672484787673072.0,-78385.67281722366,1.3047730475820576e+16,49.491,399.02465376784505
3,115895.8925189068,1224.657238613756,1630626834360795.2,-80088.93335438572,1.3047730475820576e+16,49.491,403.2706054078315
3,133066.28871219646,1224.647922779448,1597701077709052.2,-81459.74493484062,1.3047730475820576e+16,49.491,406.6556107017831
3,152780.5412840577,1224.653440682523,1581665303941743.0,-82137.62200749204,1.3047730475820576e+16,49.491,408.3191777229538
3,175415.53176954575,1224.7062943416968,1593097908792338.5,-81653.5811665602,1.3047730475820576e+16,49.491,407.13213447455087
3,201403.9780680049,1224.7613023720623,1644142981245601.2,-79534.12770053005,1.3047730475820576e+16,49.491,401.89274440552447
3,231242.70680265786,1224.7882468862808,1745998963289763.5,-75494.88839019147,1.3047730475820576e+16,49.491,391.713356006858
3,265502.15126021486,1224.7892838489934,1905817569350279.8,-69609.2532888748,1.3047730475820576e+16,49.491,376.38821068870845
3,304837.25648462796,1224.9098681326868,2125100424884706.5,-62465.687948465726,1.3047730475820576e+16,49.491,356.9050232669706
4,38376.73686501157,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.3518668008822278e+16,49.491,369.93155999589976
4,44062.38941279583,1224.6794403312815,1949087452643664.8,-68100.61150830131,1.3518668008822278e+16,49.491,372.35813660676894
4,50590.391976107494,1224.6791065265716,1919929357759275.5,-69113.51231198978,1.3518668008822278e+16,49.491,375.06850419227777
4,58085.54176031472,1224.6784262508882,1887936081886424.0,-70242.75619444512,1.3518668008822278e+16,49.491,378.06728136853104
4,66691.12512871357,1224.677260957862,1853346115189709.2,-71485.3888265209,1.3518668008822278e+16,49.491,381.33991683923875
4,76571.65683823434,1224.6754332419077,1816743190138927.2,-72825.8511840345,1.3518668008822278e+16,49.491,384.8389965096479
4,87916.0251028354,1224.6727251760603,1779253234137721.0,-74227.09248752639,1.3518668008822278e+16,49.491,388.4630361120668
4,100941.10260943102,1224.6688871315127,1742826601809210.8,-75617.16491155015,1.3518668008822278e+16,49.491,392.0250854184759
4,115895.8925189068,1224.6636691827298,1710615975560268.8,-76870.77514167776,1.3518668008822278e+16,49.491,395.2099158949848
4,133066.28871219646,1224.6568945728504,1687419935867861.0,-77788.25669393734,1.3518668008822278e+16,49.491,397.52462461716806
4,152780.5412840577,1224.652433119627,1680064361177099.2,-78081.8324123591,1.3518668008822278e+16,49.491,398.26243821249005
4,175415.53176954575,1224.6868153919495,1697431560847963.5,-77390.70150268923,1.3518668008822278e+16,49.491,396.52336203074134
4,201403.9780680049,1224.727431707186,1749719852038537.8,-75351.85503226254,1.3518668008822278e+16,49.491,391.34788223259807
4,231242.70680265786,1224.7480641217699,1846698360253956.2,-71726.83291886371,1.3518668008822278e+16,49.491,381.9727241125614
4,265502.15126021486,1224.958206085692,1995398139634653.5,-66526.00168521007,1.3518668008822278e+16,49.491,368.10585404553336
4,304837.25648462796,1224.9582060856628,2199372788899227.2,-60356.234591061984,1.3518668008822278e+16,49.491,350.9449894132915
5,44062.38941279583,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.2140425078185174e+16,49.491,369.93155999589976
5,50590.391976107494,1224.6793534713506,1932297665280865.8,-68681.99326359884,1.2140425078185174e+16,49.491,373.9162275619238
5,58085.54176031472,1224.6787129208387,1883633403456799.0,-70396.08268019893,1.2140425078185174e+16,49.491,378.472618278046
5,66691.12512871357,1224.6773786359117,1829037864804673.5,-72372.60882258571,1.2140425078185174e+16,49.491,383.6594484727872
5,76571.65683823434,1224.6750323035376,1768400584127151.2,-74638.23589349253,1.2140425078185174e+16,49.491,389.51998902699734
5,87916.0251028354,1224.6712354298797,1702088251204238.5,-77206.60766510913,1.2140425078185174e+16,49.491,396.05878073977607
5,100941.10260943102,1224.6653987702011,1631346072796894.2,-80059.29149163367,1.2140425078185174e+16,49.491,403.1971152932617
5,115895.8925189068,1224.6567669146607,1558967270543109.2,-83108.97779891941,1.2140425078185174e+16,49.491,410.69120897782574
5,133066.28871219646,1224.6456120953953,1490339438609601.8,-86134.32929862756,1.2140425078185174e+16,49.491,417.9927628816627
5,152780.5412840577,1224.6755769641313,1434847430518540.2,-88684.2342004481,1.2140425078185174e+16,49.491,424.04931264515034
5,175415.53176954575,1224.7566016645142,1407074835290697.5,-89997.61132847494,1.2140425078185174e+16,49.491,427.1355005853282
5,201403.9780680049,1224.8228397588246,1426122421787992.0,-89093.96404380542,1.2140425078185174e+16,49.491,425.0147924097801
5,231242.70680265786,1224.8244260254141,1510915566056011.0,-85212.72246884962,1.2140425078185174e+16,49.491,415.7825077967447
5,265502.15126021486,1224.7651736616826,1672719632097088.0,-78376.17312911508,1.2140425078185174e+16,49.491,399.00109850168775
5,304837.25648462796,1224.7033765101805,1911033500653568.8,-69425.6041850615,1.2140425078185174e+16,49.491,375.89974078621464
6,44062.38941279583,1224.6795404999866,1975384821428571.8,-67199.99999999999,2489755205076381.0,49.491,369.9315599958997
6,50590.391976107494,1224.679209965252,1899579373852260.0,-69829.59101407681,2489755205076381.0,49.491,376.97286433917776
6,58085.54176031472,1224.6780367162137,1810804067596481.2,-73045.89145157585,2489755205076381.0,49.491,385.4103514133788
6,66691.12512871357,1224.6754743669298,1706486523466297.8,-77033.17512410371,2489755205076381.0,49.491,395.6206531476097
6,76571.65683823434,1224.6706777707732,1583400019589550.2,-82063.93171653575,2489755205076381.0,49.491,408.1387077803489
6,87916.0251028354,1224.6622336636356,1437429749824202.2,-88563.40309106377,2489755205076381.0,49.491,423.7642394651238
6,100941.10260943102,1224.6476404461282,1263220011377577.8,-97245.20353827169,2489755205076381.0,49.491,443.77888903984115
6,115895.8925189068,1224.654996874524,1053632242756789.4,-109436.69145652495,2489755205076381.0,49.491,470.44945839781656
6,133066.28871219646,1224.714750335217,799010228708474.0,-128025.80172587512,2489755205076381.0,49.491,508.42996858212507
6,152780.5412840577,774.9717873976624,487597135989336.2,-163609.1735999729,2489755205076381.0,49.491,573.3831971506849
6,175415.53176954575,-7306.465824932151,159855790574738.62,-318795.65905197064,2489755205076381.0,49.491,789.2897987774053
6,201403.9780680049,-19884.293679401424,463403154855945.25,-173748.73002360924,2489755205076381.0,49.491,554.7331544881878
6,231242.70680265786,-21889.58847014702,891908831053180.1,-121386.46837227067,2489755205076381.0,49.491,446.0871661505712
6,265502.15126021486,-22245.53445828965,1318751071996347.2,-94394.0534184502,2489755205076381.0,49.491,379.8644994209397
6,304837.25648462796,-22279.71926462542,1743928445952398.8,-75574.76472000826,2489755205076381.0,49.491,326.48137911796084
7,50590.391976107494,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.0645113904234526e+16,49.491,369.93155999589976
7,58085.54176031472,1224.6792401872226,1914826165808858.2,-69292.36931475064,1.0645113904234526e+16,49.491,375.5450666829159
7,66691.12512871357,1224.6781867755635,1845613419113933.2,-71766.35392346853,1.0645113904234526e+16,49.491,382.075992729834
7,76571.65683823434,1224.675949648852,1766872011670539.5,-74696.34761656908,1.0645113904234526e+16,49.491,389.669150860619
7,87916.0251028354,1224.67192059636,1677978767391829.5,-78165.28141798414,1.0645113904234526e+16,49.491,398.4719647317249
7,100941.10260943102,1224.6652070903365,1578950493571057.5,-82253.05225245078,1.0645113904234526e+16,49.491,408.6018048407058
7,115895.8925189068,1224.6545151534956,1471229212315966.0,-87001.58216239199,1.0645113904234526e+16,49.491,420.06246363498246
7,133066.28871219646,1224.6520940035407,1359238275519225.8,-92322.08882721176,1.0645113904234526e+16,49.491,432.5430404508095
7,152780.5412840577,1224.7135347977019,1253273591457841.0,-97776.3376111248,1.0645113904234526e+16,49.491,444.9742714942573
7,175415.53176954575,1224.8030294065975,1173836026933056.5,-102176.61832565174,1.0645113904234526e+16,49.491,454.7558055815414
7,201403.9780680049,1224.7315501516568,1154029673384585.5,-103320.24117384438,1.0645113904234526e+16,49.491,457.2635404752844
7,231242.70680265786,1208.6716627050191,1229820394403267.0,-99052.55925755939,1.0645113904234526e+16,49.491,447.79734461085053
7,265502.15126021486,1172.7459626402851,1417018344465645.2,-89530.4374948066,1.0645113904234526e+16,49.491,425.91826318543065
7,304837.25648462796,1155.2332942198263,1703496813836281.2,-77151.57733039983,1.0645113904234526e+16,49.491,395.7443887779577
8,58085.54176031472,1224.6795405000012,1975384821428571.8,-67199.99999999999,3231341066043113.0,49.491,369.93155999589976
8,66691.12512871357,1224.6789755784703,1876210087838823.2,-70661.4397967393,3231341066043113.0,49.491,379.17309707392945
8,76571.65683823434,1224.6769047731068,1759430164817976.0,-74979.98433633709,3231341066043113.0,49.491,390.39636586707667
8,87916.0251028354,1224.6722796839458,1621321360680751.8,-80473.5081961427,3231341066043113.0,49.491,404.2231573668848
8,100941.10260943102,1224.6633499389573,1457130711938519.0,-87648.64270201493,3231341066043113.0,49.491,421.600061793055
8,115895.8925189068,1224.6494556971302,1260703557425206.0,-97379.22137808143,3231341066043113.0,49.491,444.0807828172225
8,133066.28871219646,1224.7008288425277,1024042703493966.0,-111350.81813871302,3231341066043113.0,49.491,474.50083027863195
8,152780.5412840577,1207.7824914973753,737587002095508.9,-133467.7650217915,3231341066043113.0,49.491,518.99045754867
8,175415.53176954575,-313.47541202305,399851147652090.75,-183948.43266656753,3231341066043113.0,49.491,606.0279816222094
8,201403.9780680049,-11136.125616047735,261254597533063.88,-244541.29575145844,3231341066043113.0,49.491,683.2352012819754
8,231242.70680265786,-17166.95210708407,663546490358124.9,-144455.34995464492,3231341066043113.0,49.491,504.5560382109421
8,265502.15126021486,-18356.659896519166,1115958242722128.1,-105941.72071315665,3231341066043113.0,49.491,418.5332981176945
8,304837.25648462796,-18573.796240530253,1571816979178911.5,-82574.60305434212,3231341066043113.0,49.491,357.7731315060198
9,66691.12512871357,1224.6795405000012,1975384821428571.8,-67199.99999999999,5169456427027863.0,49.491,369.93155999589976
9,76571.65683823434,1224.6788278170716,1866090156636622.0,-71024.88758082238,5169456427027863.0,49.491,380.13041553824513
9,87916.0251028354,1224.676183484873,1737493133058155.0,-75823.12493577725,5169456427027863.0,49.491,392.550127039241
9,100941.10260943102,1224.6702319448377,1585709179945898.5,-81966.01571988329,5169456427027863.0,49.491,407.8987275092388
9,115895.8925189068,1224.6586233275011,1406058588490909.8,-90046.28287520327,5169456427027863.0,49.491,427.2492047939487
9,133066.28871219646,1224.6763795159495,1193266416278938.8,-101073.54353153578,5169456427027863.0,49.491,452.3233796987543
9,152780.5412840577,1224.7482307841274,943158733391673.4,-116879.88917134758,5169456427027863.0,49.491,486.01365701414545
9,175415.53176954575,999.177441362699,663029896985869.0,-141433.13334113773,5169456427027863.0,49.491,533.7271040194613
9,201403.9780680049,-1617.5998581555323,437751009371940.6,-179423.5511635624,5169456427027863.0,49.491,596.3320405703636
9,231242.70680265786,-6588.866518960771,560848366638949.2,-159416.3589671739,5169456427027863.0,49.491,552.860728300018
9,265502.15126021486,-8769.446242589489,954265959980500.4,-117313.46395821983,5169456427027863.0,49.491,465.92707093627934
9,304837.25648462796,-9329.013473293686,1415535465693233.0,-89714.31698115024,5169456427027863.0,49.491,400.9621017199919
10,66691.12512871357,1224.6795405000012,1975384821428571.8,-67199.99999999999,1.2943209502258064e+16,49.491,369.93155999589976
10,76571.65683823434,1224.6791875831987,1920867557336002.8,-69080.6838569674,1.2943209502258064e+16,49.491,374.9809676358271
10,87916.0251028354,1224.6779595131084,1861046925858095.8,-71206.74804291622,1.2943209502258064e+16,49.491,380.60852854981937
10,100941.10260943102,1224.6754317350715,1796761727215248.0,-73569.05348798257,1.2943209502258064e+16,49.491,386.7653782843486
10,115895.8925189068,1224.671073721067,1729967609840553.0,-76114.82794960645,1.2943209502258064e+16,49.491,393.2925095226898
10,133066.28871219646,1224.6642481515883,1664476281915064.0,-78708.24120888012,1.2943209502258064e+16,49.491,399.8322284584666
10,152780.5412840577,1224.6650825858087,1606997983580787.2,-81069.84159822177,1.2943209502258064e+16,49.491,405.6957152369435
